Country/Region,Date,R,ci_95_u,ci_95_l,ci_50_u,ci_50_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious,last_updated
Germany,2020-11-23,1.0373281453638925,1.3435963173792744,0.7272346935624017,1.1430124873617358,0.9316984599113152,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-24,1.0496035916353077,1.35802077205434,0.7403637022959533,1.1558046650121965,0.9448860345774184,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-25,1.0629029576103384,1.3710841073313726,0.7516721682127409,1.1684869260296027,0.9585859572685688,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-26,1.0558580810967892,1.3623589696196885,0.7463243145038264,1.1607052572111805,0.9511933614327432,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-27,1.0452020722260895,1.3496765498792629,0.7352909858374843,1.1492116483760284,0.9410084501739202,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-28,1.0339003791707346,1.3383765353717287,0.7220454367551741,1.140339746550351,0.9277735682892768,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-29,1.0293231044053135,1.3360267289401948,0.7199097379770538,1.1356685183766335,0.923735845482201,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-30,1.0441752643991262,1.348718859185167,0.7326987101625668,1.1510449117241188,0.9375102546303832,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-01,1.063968294851115,1.3702448940997365,0.7528637315228608,1.171595024606168,0.9579739352377972,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-02,1.0723945673007402,1.3821620832948822,0.7613680021488687,1.179323729255956,0.965464110461681,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-03,1.0745565105283743,1.3832202944367995,0.763289795510393,1.180481704904282,0.968937400230272,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-04,1.0720611447246515,1.3821708603853078,0.7615183891135778,1.1784769437204394,0.9653211379370584,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-05,1.0745304330262462,1.3835195531635285,0.7632253829839061,1.1794276526743317,0.9695618419072044,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-06,1.0699295531358035,1.378689564921847,0.7521412296995955,1.1773608787990846,0.9641549999174504,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-07,1.0765460917430454,1.3851489987258607,0.761638904013447,1.1822712508058828,0.9714948450782502,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-08,1.1007360242135151,1.4158557071086566,0.7843302818478808,1.2066585576910531,0.9949011767817274,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-09,1.1090909300021743,1.424499397307171,0.7962108787415652,1.2159843217107988,1.0035278092086823,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-10,1.1127755278094815,1.4267024985556729,0.8005188566955288,1.2205691135242307,1.005248734261681,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-11,1.102971071180952,1.4164256037619265,0.7927329999484424,1.2093645485144455,0.9971306139643769,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-12,1.0883658532450984,1.4020379046698923,0.7793219909239558,1.1939216597207043,0.981758849176937,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-13,1.077674118863461,1.3883694892088911,0.7675480323002716,1.182781901639599,0.9729892274750938,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-14,1.075388971634268,1.3857708926172805,0.7657033354491919,1.1809452518842272,0.9704055514239166,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-15,1.0905709159116566,1.4059480061492238,0.7837587496223992,1.1966547982214737,0.9829976790746786,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-16,1.089752786755097,1.3983727302545548,0.7828357672344974,1.1957894953018755,0.9830106270403944,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-17,1.079356426553898,1.3891424584056722,0.7735776283952485,1.1836405438298958,0.9727834228095474,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-18,1.0621515496902851,1.3747852227605977,0.7594875585757067,1.1678355935247882,0.9558341638599364,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-19,1.0394200546195227,1.348920052725064,0.733231066644122,1.1456219995364667,0.9334148433931584,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-20,1.0199343318000484,1.328856320842562,0.7088387922901216,1.1253092437992676,0.9156301031565468,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-21,1.0178791029651095,1.324875365447043,0.7079870133900701,1.1224326547071737,0.9134286439928748,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-22,1.0185169831005534,1.3284005482411931,0.7112583618550374,1.1217093662834965,0.9144640285511604,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-23,1.0036897364426776,1.310925394874618,0.69818212539894,1.1092728751802443,0.8985287320623225,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-24,0.980358629933025,1.2862946922074074,0.6702251953892429,1.0854726117821694,0.8760134307260765,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-25,0.9548827920423388,1.2625680701672728,0.6471805221325564,1.0595291816072938,0.8499823969169702,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-26,0.948349415682032,1.2537301351839998,0.6407030426971865,1.0527632508885476,0.8437528579570829,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-27,0.9500059596456756,1.2575054201652185,0.6416960878538298,1.0549368021563714,0.8438187973220652,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-28,0.9596107838954712,1.2698782584935042,0.6504910601678804,1.0652410143030395,0.8544891767124018,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-29,0.9734942818033404,1.2837864927265543,0.6631641362076353,1.0779504731472818,0.8667227403404211,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-30,0.9875334153293164,1.3009754818740378,0.6834950089768914,1.0925206843093582,0.881757208875941,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-12-31,0.9651656606573726,1.277807744483152,0.655189397089272,1.070841987992654,0.85993690150749,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-01,0.9446775944403542,1.2510927740928195,0.6320268772742196,1.0526575144383914,0.8384804749078272,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-02,0.944810084323085,1.25317231310129,0.6311872188920153,1.05292861556912,0.8382926034111863,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-03,0.9521842412020524,1.259338622582221,0.6415456228274664,1.0583590783838992,0.8460138662360602,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-04,0.96931025925003,1.2820553835701898,0.660523845178765,1.0766052770166743,0.8624596399263402,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-05,0.9921281030930988,1.3025007345485065,0.6833280467854292,1.098662620665801,0.8859499532139932,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-06,1.0118499051501628,1.3226996744266328,0.6999203170662859,1.1186842209292382,0.9055776387524268,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-07,1.019936086573136,1.3323812650263698,0.7082346490372189,1.1264860654069149,0.9141979732795024,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-08,0.9946249850894278,1.3066785013051307,0.6828641608211322,1.0999523239798656,0.8880978913831608,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-09,0.972657044137348,1.2842153920802153,0.6602461353285163,1.078488194445245,0.866169666214976,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-10,0.9487894500483358,1.256010767630345,0.6410569904899068,1.0554957303412908,0.8418683924260909,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-11,0.9446795843627492,1.250128128171354,0.6371008070643417,1.051501014026366,0.8396847675495568,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-12,0.9487340341062384,1.2578781763562132,0.6421981799368701,1.0542299113128604,0.8432111632214041,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-13,0.9394005301736548,1.2491503390839598,0.632711557491749,1.0450277050532837,0.8332827907568128,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-14,0.9216665088828778,1.2309865826973183,0.6153957763082571,1.026257519728073,0.8165779330483666,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-15,0.9007340137514316,1.2081971140656744,0.5886359240902362,1.005406812671453,0.7952956460288639,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-16,0.8897951053453353,1.1966136473007487,0.5799819571748844,0.9958348092799312,0.7844488044014186,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-17,0.8806709329287254,1.188326497662768,0.5666805668052192,0.9862719732778302,0.7758165999839273,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-18,0.878085975684509,1.1835874030655469,0.5663070718326219,0.9841137828069708,0.7731205269572948,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-19,0.8822343783084932,1.187235010316446,0.573936115615784,0.988708085278667,0.777074215423847,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-20,0.8889573596040716,1.1976984835466986,0.5818839200056851,0.994261711745084,0.783196652363542,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-21,0.8726222968972648,1.180866579130117,0.5654880273124452,0.977788174540392,0.7678598588479173,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-22,0.8654849573167133,1.1726781988367547,0.555629056373409,0.9725722961092732,0.759766344354104,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-23,0.8559700221178668,1.1624289931913796,0.5484421453877322,0.9605510656176502,0.7511068556537402,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-24,0.8472074274993737,1.1581313561123034,0.536014073100143,0.9533388607179551,0.739778481681341,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-25,0.8429840141773468,1.1492131743793976,0.5298416763920322,0.9502690537906568,0.7362941872430367,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-26,0.8483960031992492,1.153895322445842,0.5412406560896901,0.9531896097350968,0.7439109105656243,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-27,0.8573194840519238,1.1631642727467906,0.5484139609864374,0.9624870415547851,0.7525104260936557,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-28,0.8577453179986523,1.1648353035821386,0.5496981344732308,0.9617089515909512,0.7535906257190739,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-29,0.8521586578694046,1.1582050605418852,0.5449570764154756,0.9571907807150644,0.747572966691497,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-30,0.8451800528098543,1.152036160387815,0.5373100473061918,0.9507627031596604,0.7403661905231572,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-01-31,0.8286430635818793,1.1358736739539932,0.5178595547268299,0.9352729429478828,0.7241579281144932,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-02-01,0.8297143306282858,1.134543563481916,0.5181148651564832,0.9354666443508388,0.7255221322808667,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2021-02-02,0.8369796962551788,1.1435224474696448,0.5266785186632501,0.942367542150041,0.7331017193126473,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
