date,consensus,RKI,SDSC,ETH,Ilmenau,epiforecasts,globalrt,rtlive,HZI
2020-07-24,1.1860285213920043,1.1705034151277511,1.1710884358678786,1.1287989010397397,1.217454278933408,1.1235004666702888,1.292720014721982,1.065,1.4890855
2020-07-25,1.1627280930069293,1.1418542725732268,1.1689043112015594,1.1294517911057416,1.1783981364944904,1.1216397231256194,1.2621859748425377,1.06,1.5120170000000002
2020-07-26,1.1239674745702786,1.1180267404333795,1.1676067407409214,1.1338111683743954,1.1588807785888078,1.1214597812498992,1.2184609640482231,1.051,1.374457
2020-07-27,1.1094609517020702,1.0934163701067616,1.1672753623777496,1.141556693409838,1.1843219453040061,1.122985744601024,1.20257796206162,1.046,1.2591815
2020-07-28,1.1438177750890832,1.0633239680138318,1.167577911852669,1.1521222883431066,1.1938530981754554,1.1249616554721609,1.2362619314398369,1.041,1.229101
2020-07-29,1.1588783753539598,1.0614797540809837,1.168457906418714,1.1647355875583665,1.2037650442924657,1.1285076910556713,1.24814783427805,1.038,1.284818
2020-07-30,1.1517538696696124,1.0496907216494846,1.1690585376365,1.1781292542973454,1.2351186920220418,1.1334587077196785,1.2420675206602765,1.034,1.357013
2020-07-31,1.136716438812426,1.0775020341741253,1.1696454633129003,1.1910378359523264,1.215858602462973,1.1383856840522566,1.2450652516351637,1.027,1.430988
2020-08-01,1.1033699273575124,1.1339430894308944,1.170916544774029,1.2019476079701032,1.2053994157348642,1.142948769880595,1.2323073641433155,1.024,1.40242
2020-08-02,1.0973887723149884,1.1651687637307768,1.1734998716618785,1.2088896842856105,1.166515041176585,1.147571355583699,1.242057524216969,1.017,1.259474
2020-08-03,1.1339930991210474,1.1907287369868396,1.1765768368283913,1.2112051858900632,1.179593249458931,1.1506471620441563,1.253023342629812,1.015,1.1816615
2020-08-04,1.1398428327322154,1.1912403247121013,1.179464841319539,1.2093633285690173,1.1850300524783457,1.1522301038443565,1.2591640361977996,1.015,1.1782855
2020-08-05,1.14160041240645,1.17422477146442,1.1820808684065043,1.2037622936286505,1.2246298196745347,1.152208493802895,1.2514447038211312,1.01,1.24554
2020-08-06,1.1646617852405072,1.170380527939664,1.184628580392973,1.1953502725019816,1.2425429208980374,1.1495338643765063,1.2468856553810643,1.009,1.343557
2020-08-07,1.1350506235631894,1.1558891454965359,1.1862592106851872,1.1851298881805399,1.262186245533548,1.1447779922067416,1.2187461999978129,1.009,1.4029355
2020-08-08,1.1244156022645604,1.1345483359746433,1.1857988673814521,1.1732649905857298,1.2255105628176037,1.1373462011829476,1.22564924363884,1.009,1.371535
2020-08-09,1.093692404590899,1.1419630590749503,1.18263718860276,1.1594953874199623,1.2043711479642807,1.1257446213622866,1.2380465565518906,1.002,1.219677
2020-08-10,1.1207909191135308,1.1420620972466315,1.1767699365244546,1.1433435970250183,1.2251624632333016,1.1120700881683796,1.2781045930077888,1.004,1.1598645
2020-08-11,1.1303719236347685,1.1601255886970172,1.1684282701960436,1.1245676915923926,1.2266041618592125,1.096083407243761,1.3017351228165954,1.005,1.1702659999999998
2020-08-12,1.166417454320607,1.1845229780695627,1.1574190849480674,1.1037632383421452,1.2087640880796338,1.0783396379355314,1.3150097119974915,1.009,1.271766
2020-08-13,1.1687075417320574,1.1693623847079266,1.1434942397411385,1.0815555310395357,1.1821499107936067,1.0581402941068092,1.283429027946044,1.01,1.3881505
2020-08-14,1.1732053730733727,1.147345473198256,1.1262408454926864,1.0584194549693766,1.177282570492398,1.0369712333735643,1.2404163456480164,1.01,1.46751
2020-08-15,1.1285149887395296,1.1161274449501783,1.1061959304345912,1.034918544327806,1.1592092598534023,1.0167773256017658,1.2176579191336423,1.015,1.4157035
2020-08-16,1.1165558463383214,1.0715801886792453,1.083892511726917,1.0119279186063055,1.1327459747055564,0.9974832059087648,1.2451444260109998,1.02,1.2608755
2020-08-17,1.14904818199322,1.0557841792409695,1.0605478025371864,0.9907532876972689,1.0870806769639474,0.9791642578278551,1.2820480653308204,1.023,1.2135455
2020-08-18,1.1523432008215413,1.0295070973510674,1.0371178038143127,0.972375006298438,1.0536109991941982,0.9648320062079394,1.2552247548354667,1.024,1.2233195
2020-08-19,1.1332176640215705,0.9914030640361512,1.0145788020816728,0.9578721729404629,1.015567050195543,0.9535553526565572,1.2092842919263131,1.028,1.286049
2020-08-20,1.1120623081064849,0.9718278859909761,0.9937061609192577,0.9478514148522075,0.9902331244300433,0.9449340841259819,1.1675768977087322,1.034,1.3440029999999998
2020-08-21,1.1167539000835538,0.9465136422693807,0.975453820596746,0.9424685627376342,0.9505910918521279,0.9408847213740916,1.1477466733056754,1.038,1.386806
2020-08-22,1.105024304643471,0.948214091846705,0.9604741278343547,0.9423472781508534,0.936605811952703,0.9404155894455841,1.1200896716126962,1.044,1.322308
2020-08-23,1.0852170023455228,0.9724291272929405,0.9498185687016151,0.9478283745941288,0.9368938456176614,0.9430545523096716,1.1009179880966458,1.053,1.1639165
2020-08-24,1.0500261909467847,0.9759936587022987,0.9443437942106251,0.9583623920011459,0.9182438840059444,0.9510155836182232,1.0701936638497385,1.058,1.069151
2020-08-25,1.0332017926190922,0.975177304964539,0.9446110567023879,0.9730046245050264,0.9112240571875284,0.9624399661326601,1.0353278929413627,1.064,1.026448
2020-08-26,1.011679468653459,0.9848866498740554,0.9507633529847164,0.9901216978601574,0.900914554611159,0.9763692913568389,0.995439221016036,1.07,1.0329945
2020-08-27,1.001535041873508,0.9810220647078999,0.9620679721715982,1.008618541840276,0.9135165479787307,0.9932954040564834,0.9704801712523026,1.075,1.0578795
2020-08-28,0.971728959606781,0.9778396565726882,0.9774770521814303,1.0278991889853792,0.9430377148370345,1.0118485902485526,0.9590304413552856,1.081,1.069452
2020-08-29,0.9693624342600105,0.9726686217008798,0.9955913923216044,1.0466636709089931,0.992600422832981,1.0294939475355498,0.97215654640857,1.088,1.0108985
2020-08-30,0.9766507358486289,0.9564054870960241,1.014865385922946,1.0641781357437108,1.0132932195302975,1.0476077421884438,0.9859068972874208,1.092,0.8835135
2020-08-31,0.9565249645704778,0.976576156625102,1.0333512721147002,1.0804911993429394,1.0509179366139767,1.0655341675188565,0.9676101605258736,1.102,0.8070055
2020-09-01,0.9493973547571914,1.0097294731846227,1.049379379767599,1.0954518252725518,1.0621477886537045,1.0804267050048106,0.960880816544762,1.107,0.787452
2020-09-02,0.9391898980734105,1.0311143270622287,1.0622551888019824,1.1086489187989446,1.101187085602315,1.092564518486471,0.961151431524962,1.114,0.81996
2020-09-03,0.9534643280884457,1.0562781086665856,1.0730738478672772,1.119082021334011,1.1011993444576877,1.1030253019496659,1.0014919807898388,1.119,0.8959035
2020-09-04,0.9800118047960967,1.060381861575179,1.0838152567314523,1.1261855973838526,1.1057044998228416,1.1123204028779838,1.0468608072049057,1.125,0.9859965
2020-09-05,1.0185152805884041,1.0769682726204466,1.095627797084338,1.130032243484671,1.101566584690459,1.1169891965651855,1.086434465715384,1.134,1.0228015
2020-09-06,1.017116640397261,1.0985964912280701,1.1086022986989346,1.1301029652493473,1.1008741982926469,1.1181154840808234,1.0936118837650106,1.143,0.9592135
2020-09-07,1.0374670611062806,1.0922899884925201,1.1220445625981421,1.1263372164104102,1.0891064478693884,1.1152624968296587,1.089185345951467,1.152,0.9492945
2020-09-08,1.0334062404977196,1.0984695025883413,1.134505496062174,1.1197361161658075,1.1375635522307108,1.1100531793894626,1.0609626753671149,1.157,0.9688765
2020-09-09,1.0638331636348117,1.1055100927441353,1.144391807638863,1.111319449341966,1.165697765238268,1.101956801328659,1.0636687152926187,1.165,1.0493645
2020-09-10,1.0537979606447974,1.1177472585968273,1.1494013788391197,1.102239113417221,1.2255469106579913,1.091936241867185,1.0621410409920415,1.174,1.132246
2020-09-11,1.0565290071913709,1.146228402865571,1.1472833831370735,1.093496761889894,1.252483850643551,1.082961450607093,1.1009585266518689,1.185,1.2088245
2020-09-12,1.0545270188242546,1.1427107878291158,1.1380076845429354,1.0859661839254113,1.2322092130410658,1.072648842966767,1.146125182576958,1.197,1.2165765
2020-09-13,1.0589760672316006,1.153474141334386,1.1229544901064332,1.0805638295116244,1.1835283773951009,1.062759483040973,1.1812794920838674,1.206,1.13008
2020-09-14,1.0511022176337208,1.1496332984093722,1.1047133654655652,1.077169276391155,1.1537067850649854,1.0548861674453949,1.201316497491256,1.215,1.0840635
2020-09-15,1.1034236406021893,1.135845588235294,1.0868043351395502,1.0752760018758496,1.0931894247670413,1.047538291260023,1.23340469147702,1.225,1.1226875
2020-09-16,1.1195134379835348,1.116370808678501,1.07200028818267,1.0749871381590579,1.0603930811809912,1.0438535685755488,1.2212376016630488,1.234,1.219163
2020-09-17,1.1610776123455968,1.0709335158723368,1.0620878484215641,1.0765376334135246,1.0363828373843875,1.042566352092244,1.2063018816157072,1.249,1.3420985
2020-09-18,1.1627033088982615,1.0338856669428336,1.057912224812125,1.080144044857404,1.0283286592811067,1.044903584547241,1.1689846733941418,1.257,1.432378
2020-09-19,1.1279530669562703,1.0141608674542806,1.0590325698708358,1.0861418326327574,1.0485009394131404,1.0500017286275924,1.129589172184844,1.269,1.411048
2020-09-20,1.0854628080205486,1.0118856408609058,1.0647755143280837,1.0953776298133002,1.0568116699675276,1.0591329540300243,1.1060875031473731,1.28,1.2627445
2020-09-21,1.0783434643949574,1.0218120805369129,1.0742642980291075,1.1090026666612443,1.0657545614360744,1.0716241331745193,1.0904097138735915,1.29,1.150386
2020-09-22,1.041944495765732,1.0403077169645003,1.0861479162840653,1.1273438815081402,1.085573178839396,1.087652308095215,1.0716132961203086,1.298,1.0826165
2020-09-23,1.035290420871574,1.0636719061677171,1.099849793202051,1.1508245047919572,1.1140137683972344,1.1060317958907615,1.0818632939018054,1.31,1.082635
2020-09-24,1.0313155388731408,1.093968253968254,1.1158772043754321,1.179699363551514,1.1396391488185569,1.1251669397067994,1.108352154408351,1.314,1.135344
2020-09-25,1.0353822497432692,1.1112674955039488,1.1354438118275356,1.2128163885471142,1.1675538201091797,1.1469050261388714,1.1344884292633115,1.319,1.199478
2020-09-26,1.05825755191823,1.1158527191495917,1.1583517257759637,1.2483963463303362,1.174247606019152,1.1697185719393421,1.1588143368317247,1.319,1.20977
2020-09-27,1.0577857922886695,1.122121371239967,1.1845609719972856,1.283665200835871,1.1668020174923903,1.1920460144843354,1.1556455203884513,1.325,1.1122055
2020-09-28,1.0553165825449895,1.1296430644225188,1.2138286112224228,1.3155545878987658,1.1773396054174694,1.2144680201645228,1.1442557053707256,1.33,1.0422634999999998
2020-09-29,1.0663469537020158,1.1451590205460174,1.2458324109076202,1.3427773998729726,1.241902949031195,1.2344445379757132,1.1359353986131504,1.333,1.0237765
2020-09-30,1.08574660314201,1.1882507248377745,1.278881592962979,1.3644377192016708,1.3228760734992473,1.2528817944615582,1.1561445910734125,1.326,1.0811575
2020-10-01,1.0993529618795688,1.2318336787218398,1.309780392183567,1.3803068059365926,1.3935771535877743,1.2687467068612028,1.1921221978348688,1.327,1.1836755
2020-10-02,1.1145585682112251,1.275255282255475,1.3352210369545354,1.3904386397700634,1.4711891588942119,1.281634188219225,1.2270435348073212,1.329,1.2917055
2020-10-03,1.1098804802816211,1.3132411674347158,1.354474749911491,1.395067046158351,1.4785580247983345,1.2917092716024943,1.2627752161966783,1.324,1.325365
2020-10-04,1.0979727106757795,1.3633300412478941,1.367580691664739,1.3958884770665207,1.4525517336205513,1.299222165652877,1.294800781526655,1.322,1.2365905
2020-10-05,1.1107860437828097,1.3835133228414827,1.375349142098019,1.395289228493786,1.4488946239012184,1.3062505487486336,1.3474246214702053,1.317,1.179137
2020-10-06,1.1729589976098278,1.3910459787480485,1.3790098096397096,1.3952291675047537,1.4346599156902138,1.3122973259347748,1.4179551099555394,1.308,1.2207935
2020-10-07,1.2305876462714458,1.3845973892294017,1.3796411199565928,1.3974844908900992,1.4608179892522748,1.316930489579589,1.4525748614247904,1.301,1.360913
2020-10-08,1.26117867158019,1.346529168619764,1.3788559494302062,1.402998072265943,1.4969994245471736,1.321604962629754,1.4630656313203576,1.291,1.53008
2020-10-09,1.2951751728457535,1.3160743704401034,1.3786317441797913,1.4122186739245133,1.5110533673690194,1.3253988378770196,1.4690349062496957,1.281,1.6892895
2020-10-10,1.2692695450845113,1.2899500398233292,1.3811161398764287,1.4243125244879449,1.4879936076467017,1.328792086278675,1.4526149684923344,1.267,1.7245155
2020-10-11,1.2375324136361037,1.2966242016693137,1.3874542532884202,1.4369164301581765,1.4331334106850535,1.330464226445684,1.4532975426022168,1.259,1.6200855
2020-10-12,1.2466120857567649,1.3111807335675179,1.3971755305112794,1.4477749129682551,1.404938519124629,1.3339069283980938,1.4687641689622075,1.245,1.53758
2020-10-13,1.2478898742078035,1.3399201239866476,1.4083953861891096,1.4555754542153383,1.4300079352184143,1.3352905446035725,1.4859612953731642,1.237,1.51906
2020-10-14,1.2821629456480252,1.3659453846369733,1.4192257977935836,1.4584944877576387,1.4799232361346137,1.3357104150215546,1.5170165528960426,1.223,1.599409
2020-10-15,1.312144038038773,1.3773422636887231,1.4282138097217962,1.4550345432956227,1.5437718277410122,1.3323466599635647,1.5233769703553448,1.214,1.7217315000000002
2020-10-16,1.3107939058115639,1.3732863487159683,1.4340586887675268,1.4444826171470293,1.5923089926372453,1.325742210427593,1.507478600248943,1.2,1.8237955
2020-10-17,1.2792335517016018,1.375892519518651,1.4350608809718626,1.4265507550557528,1.603471387339601,1.316998687045659,1.4858792606838838,1.185,1.8073925
2020-10-18,1.2354180198876226,1.4009451407437847,1.4297162008620496,1.40151786710289,1.559697371301367,1.3040812091758855,1.4878081175854796,1.17,1.6642195
2020-10-19,1.2303617492355592,1.4219299905392622,1.4170956321310881,1.3704500176538537,1.5391351252745582,1.2886774889087365,1.5207758387413812,1.163,1.547855
2020-10-20,1.2715753851573741,1.4430384196281065,1.3976505169146936,1.3350679932755185,1.526700150641821,1.2692896215240648,1.5818131994456173,1.148,1.5278915
2020-10-21,1.316222279280095,1.4298693740300052,1.3728674284595417,1.2974132063915276,1.5160863386151193,1.2476593705708583,1.6277166391207738,1.136,1.617606
2020-10-22,1.3532386589950234,1.3894755367828229,1.3445313441712805,1.2594201338160569,1.4864570544558875,1.2231782844423393,1.6402476997325035,1.125,1.7610925000000002
2020-10-23,1.364751746275639,1.3369439380430876,1.3139102944335939,1.2225958316883188,1.449108422755208,1.1965449175304164,1.61556762826701,1.114,1.8831165
2020-10-24,1.3474410619290775,1.2869583221689036,1.2821116253792082,1.1879506522863073,1.3808629534427577,1.1682326565633891,1.5791197150630023,1.102,1.89628
2020-10-25,1.3000428265054984,1.2554892250638807,1.2501021145606486,1.155937456161536,1.3210429498877208,1.1406805106004123,1.538394958441608,1.092,1.7784695
2020-10-26,1.2958045425646159,1.2100485539370909,1.2191520144997223,1.1269556875176197,1.274329102937924,1.1135722742418916,1.51475339872726,1.086,1.674237
2020-10-27,1.3022311803517925,1.1678710062705284,1.1903529918635942,1.1011375341587364,1.2390984255066837,1.0892080334323742,1.490649993718132,1.081,1.6384495
2020-10-28,1.3048777559794589,1.1272677373257498,1.164291866835657,1.0785125435566936,1.197708292140322,1.0673822744742476,1.4603302823799038,1.069,1.672184
2020-10-29,1.2858201840801737,1.0852462559549003,1.1408905988687088,1.0588749278309766,1.1693656489147803,1.0474722006567665,1.4166564095654697,1.064,1.7232555
2020-10-30,1.2626386765783448,1.0557833217027215,1.1199885772447138,1.0417223296759386,1.1465572218010232,1.0295470251064351,1.3802786108103875,1.058,1.749902
2020-10-31,1.2154698066700127,1.040055907820277,1.1013534698003749,1.0267826026039488,1.1284804434410733,1.0149468334312786,1.3483952360357725,1.052,1.6858529999999998
2020-11-01,1.1847531474318262,1.0393653192293162,1.085013326489603,1.0141667129990726,1.0962858327776748,1.0032878201431428,1.325381500483429,1.049,1.5353845000000002
2020-11-02,1.1675132386519598,1.0323544299595881,1.0708900408562183,1.0037507768784553,1.0768439416898863,0.9928686554320207,1.2835095542119226,1.041,1.40379
2020-11-03,1.1563404752400628,1.0272896269674061,1.0585310213735084,0.9952330411472736,1.0583338810372005,0.985515857570338,1.2355484340044516,1.036,1.3302685
2020-11-04,1.1326189256644077,1.0166426300435938,1.047325893191405,0.9886842229881092,1.0526348228561153,0.979839930525761,1.189635364671747,1.035,1.3081505
2020-11-05,1.1198170465349997,0.9930373816677975,1.0371108709044645,0.9843144641177092,1.0493632092099314,0.9763998447828093,1.1741668189251344,1.032,1.31872
2020-11-06,1.108295044826516,0.9836586071635265,1.0282068983983226,0.9823099712752237,1.0374551082699262,0.9731847563268585,1.1740873611475542,1.027,1.332029
2020-11-07,1.0976994714125012,0.972043944731297,1.0209669030865869,0.9825214860016871,1.0277218728320041,0.9719154305780615,1.1725945654947307,1.027,1.2881365
2020-11-08,1.070721731680145,0.9585546519219454,1.0154385774574004,0.9845904984206223,1.009842039720884,0.9717960625673489,1.1555199321899643,1.025,1.166134
2020-11-09,1.0597609768085665,0.9625107774397683,1.0112709119463688,0.9880361722450894,0.9945547558760574,0.971290042371331,1.124552499138296,1.027,1.0619845
2020-11-10,1.048987225861279,0.9661613891726252,1.0081639246110643,0.9922580327155096,0.99661043854243625,0.9706191046767276,1.085103461534522,1.025,1.0101055
2020-11-11,1.0498123718750008,0.9874071254819546,1.0061212845274192,0.9964966427286314,1.0029129538503934,0.9704330161178566,1.0643595852353367,1.02,1.0198225
2020-11-12,1.0486590064470103,1.0222072734916965,1.0049834901721109,1.000080611226494,1.0052861872901373,0.9692215788428411,1.0585859912446465,1.025,1.0654775
2020-11-13,1.0358750307719151,1.038019825407959,1.0040558799191799,1.002504056497497,1.0133620934868035,0.9696066277420345,1.058363222345745,1.027,1.1078025
2020-11-14,1.0266273729469886,1.0502224402456146,1.002544075091637,1.003434472602419,1.0063716825453548,0.9697438989159021,1.0627639785589,1.027,1.095704
2020-11-15,1.010821332249042,1.052329478800067,0.9997579573436489,1.0024477645369665,1.0055456166030468,0.9703097302894537,1.0525534920094053,1.031,0.9979705
2020-11-16,1.0001696551108585,1.0412862148956123,0.9957649116038398,0.9993162269275873,1.008225964435241,0.9711175001012677,1.040697201915798,1.031,0.9095045
2020-11-17,1.0078733849565462,1.0360085319786374,0.9912296465466275,0.9945582807723009,0.999402895822727,0.9728892267020465,1.0378844055725742,1.033,0.8834235
2020-11-18,1.0152631876446614,1.0217198724350096,0.9866453156601033,0.98924011686165,0.9852086369321962,0.9755409791862093,1.0350305846159558,1.036,0.9264315
2020-11-19,1.0142202687654445,0.9977783971015647,0.9823474192267136,0.9845731465975475,0.9773508729237258,0.9793395509481913,1.03165008783033,1.039,1.0078295000000002
2020-11-20,1.0182936750309042,0.9751629339969191,0.9788487205179904,0.9817575664172405,0.9610561580716088,0.9853009871451864,1.033315958478587,1.04,1.086186
2020-11-21,1.0064920109142284,0.9544929472319359,0.9768347739088333,0.981692603346104,0.9635867772754788,0.9924503011727474,1.0238690450437953,1.043,1.088167
2020-11-22,1.004642268075138,0.941829761407436,0.9772133887974019,0.9852456847546887,0.967662188456664,1.002300599095539,1.01477426538335,1.046,0.9977925
2020-11-23,1.0077872970260746,0.937584792428136,0.9804610539233348,0.9932049987866997,0.959148551492547,1.012971783593505,1.0029885724434378,1.052,0.917723
2020-11-24,0.9987997994095953,0.9380108715904765,0.9864105328798891,1.0056923347000182,0.9637425954754059,1.0242208565132587,0.9799928184116706,1.052,0.8895120000000001
2020-11-25,0.9865855650951184,0.9430036883356385,0.9947787779739619,1.0222814899460666,0.9805629972232853,1.0363763148015694,0.9683683176011688,1.054,0.9194905
2020-11-26,0.9840549778404523,0.9554687042321888,1.0052928582925682,1.0420989272929226,1.0009154898198571,1.052832815606478,0.9769837679021108,1.058,0.9878765
2020-11-27,0.9722873648563323,0.9806528492999106,1.0177773394400194,1.064059455971023,1.0235297288802983,1.0692238277617054,0.9876848054112012,1.058,1.046735
2020-11-28,0.9802774534830331,1.0022541001304097,1.0319437548594308,1.0869815798941211,1.0337533196460946,1.0835480599778635,1.0015161119413771,1.059,1.0474905
2020-11-29,0.9855717306549822,1.0327393684357566,1.0474694494847716,1.1093365266313993,1.0456149028685247,1.0972988626295188,0.9999802011800104,1.056,0.9630115
2020-11-30,0.9744823911053018,1.0651408450704225,1.0636953328056682,1.1292582150081014,1.0677035402210813,1.110616116579493,0.991814421518196,1.057,0.8787935
2020-12-01,0.9787734911342845,1.087681838697358,1.0796066140303773,1.1450372278198224,1.09027338646379,1.1205254895071022,1.001560334655506,1.056,0.857191
2020-12-02,0.9947255147880346,1.1216630762602326,1.0939629895610645,1.1556395236696329,1.1151513793926326,1.1285871890059407,1.027920393617506,1.053,0.9119545
2020-12-03,1.0092049977087725,1.1437641071594626,1.10553934559646,1.1607338237450657,1.1356606460171828,1.132223178671665,1.0584186073508752,1.054,1.0175465
2020-12-04,1.0222916287850536,1.1532256074996916,1.1134367250842465,1.1602484653036422,1.157042455216559,1.1312585201807295,1.0759464230343962,1.049,1.116468
2020-12-05,1.0219278427553493,1.1625756100675104,1.1178277359498772,1.154298635347556,1.1715519318727428,1.1257237330049068,1.0821477969833433,1.047,1.1390685
2020-12-06,1.0268593497622336,1.1604222203443215,1.1195355145783372,1.1434161284252393,1.1619244686046866,1.1149494558551392,1.0909573197283855,1.043,1.068346
2020-12-07,1.0443168303390427,1.1542901912089698,1.1190482120637637,1.1284538526423489,1.1514129277207596,1.0984928915685512,1.10222279576486,1.037,1.006111
2020-12-08,1.0603985825121411,1.1461800653175316,1.1162256085027777,1.1104438753577877,1.1485522543341267,1.0784484799398282,1.1172449414618586,1.034,1.009373
2020-12-09,1.076401740872702,1.1293046050780098,1.1108032274040787,1.0897163804418974,1.1434114041260746,1.0554258628963786,1.1440615858480483,1.028,1.089417
2020-12-10,1.0870613024500517,1.108486537659466,1.1029930085321928,1.0661468137129868,1.1346262765238297,1.0300502513260366,1.1752509211704876,1.018,1.2086195000000002
2020-12-11,1.0996708045890053,1.0886010296339932,1.0933300916975452,1.0400886558890983,1.1227979693036916,1.002781266880196,1.186930404426825,1.013,1.3107449999999998
2020-12-12,1.1061907429558715,1.0668354713882218,1.0809804690347828,1.0129080192215851,1.1044105718699744,0.9761721669801684,1.171131907098523,1.005,1.332583
2020-12-13,1.0920728965135356,1.0540890442182038,1.064009637407471,0.9854639653662741,1.0889323583818475,0.9496935585584374,1.1417687556963636,0.997,1.2456235
2020-12-14,1.0849013055624226,1.0397639723360288,1.0412546843615678,0.9584804361317534,1.0738526931270105,0.9259634325963008,1.1211317726005283,0.988,1.153949
2020-12-15,1.089489964815779,1.0255162961960838,1.0133654050557657,0.9336873702010791,1.0678262133885734,0.9045547117161741,1.1095146558794942,0.983,1.1251365
2020-12-16,1.0905562757176646,1.0113423644602026,0.9824647468943597,0.9123198321991496,1.0670177664949239,0.8864364090798378,1.1152021280362898,0.974,1.163096
2020-12-17,1.0862478229743504,0.9922502075837254,0.9513875503752823,0.8950422001439311,0.9901436618667536,0.8733467791037877,1.145432623770576,0.962,1.232176
2020-12-18,1.078843718213284,0.974703611800386,0.922566709207835,0.8822242100952179,0.8825811902544846,0.8649262996565357,1.1514109785932476,0.953,1.287551
2020-12-19,1.0657833699477945,0.9601771180461952,0.8973227729971772,0.8733784402356612,0.8184763422421698,0.8624542481678847,1.1211111144227273,0.943,1.270835
2020-12-20,1.0575031488158306,0.9365435401842861,0.8766946552893495,0.8686473309829951,0.7978144638853643,0.865154621396492,1.078519383044346,0.934,1.1648115000000001
2020-12-21,1.049813235099427,0.909199209669921,0.8621611236798995,0.8687133219468628,0.7853694356841636,0.8724491030247403,1.03056285146746,0.927,1.0602845
2020-12-22,1.0502757716245459,0.8813556325578106,0.8554362109676794,0.872902066919697,0.8002793577539996,0.8847794753848558,0.9677551497910666,0.923,1.022075
2020-12-23,1.0529215664964464,0.850099161310363,0.8573810741122965,0.8808974580048086,0.8144201388237622,0.9011541875588546,0.900955231623978,0.913,1.056348
2020-12-24,0.9774364898110552,0.825761447103515,0.8665966057134529,0.8930918822881774,0.8400636179987799,0.9202205072330755,0.8142074440656586,0.905,1.046506
2020-12-25,0.8879969255962716,0.8296634815122559,0.8796921696211645,0.909202703448079,0.8577342305929843,0.9418554408386932,0.781084456592213,0.901,0.9642155
2020-12-26,0.8580429468558707,0.855261134401808,0.8960469732029932,0.9280353461128619,0.8818244194333503,0.9646768701306689,0.8252625038904406,0.892,0.8399655
2020-12-27,0.8703650200542602,0.8939638816667838,0.9165351742455368,0.9475395214663482,0.9054563954405024,0.9856395227661796,0.8950974956358426,0.885,0.694244
2020-12-28,0.8740407470621852,0.9336718336427554,0.9416471163209448,0.9649236615165758,0.9186934830721851,1.004370418877886,0.944320874958426,0.881,0.592508
2020-12-29,0.8943489066833201,0.9474904664689342,0.9699761316632163,0.9775463600727972,0.9373488355835085,1.0197694510676336,0.9599162997159912,0.876,0.619892
2020-12-30,0.8999593357683942,0.946533554318594,0.9984596845375492,0.984109057039894,0.9267767784448815,1.0298152532307245,0.9252660601753128,0.874,0.7583085
2020-12-31,0.9115477336030567,0.9524052821883352,1.0236334922742192,0.9841670231586487,0.9901265784075536,1.034525222720588,0.8404838345291261,0.871,0.8644324999999999
2021-01-01,0.9109490497217114,0.9660610900379317,1.0434182315185354,0.9782932269320624,1.1158139100962186,1.0333921039583287,0.7924136032623502,0.868,0.868493
2021-01-02,0.9198852575475007,0.979372138971778,1.05499456140514,0.9678106139536631,1.1780627737526475,1.0269629400175326,0.8442946370907075,0.863,0.8093035
2021-01-03,0.9305180694286935,0.9865948642554492,1.056426590143192,0.9541115954978938,1.1739699066192768,1.0136879517668538,0.9389073065284996,0.861,0.7118885
2021-01-04,0.9345867253948433,0.9907233937193084,1.046836337243781,0.939020180143037,1.1497431632050406,0.9967963049073256,1.0241761532124614,0.865,0.6499269999999999
2021-01-05,0.9489809443523664,0.9982475718123579,1.0270890945810371,0.9244362557894056,1.0829025297587112,0.977986746541921,1.0924581801551758,0.862,0.738646
2021-01-06,0.9339482836658517,1.0112492943247102,0.9997086517628025,0.9113667977447824,1.0238305579168963,0.9573602261060703,1.1029830784895949,0.86,0.9194585
2021-01-07,0.9994974910552314,1.0229384679782336,0.9689312445980035,0.9005819036622201,0.9569725095811251,0.9359683690664008,1.1127822045747129,0.859,1.1114355
2021-01-08,1.1108059787866895,0.9949933772627686,0.9391632622780641,0.8925385654784739,0.8959685483941254,0.9166092492637736,1.0954153582869104,0.855,1.2614615
2021-01-09,1.1248922578554659,0.9589443786590264,0.9132536738005819,0.887493162088499,0.8677763219607454,0.8990555552967525,1.0352827447383972,0.856,1.2947215
2021-01-10,1.0810738314950767,0.9119098245585229,0.8924425496115098,0.8860687234763135,0.8590777532447481,0.8841032952660424,0.980806901281066,0.857,1.1910094999999998
2021-01-11,1.0507943729229854,0.8766593010884688,0.8771966194477222,0.8876919688412251,0.8422746705550943,0.8719378599795504,0.9493933308586614,0.859,1.0679145
2021-01-12,1.0030189489409413,0.8758037508372405,0.8672374227819593,0.8911474948013122,0.8330642952866321,0.8623512730636365,0.9155072399593048,0.858,1.0177930000000002
2021-01-13,0.9772601996052155,0.8843400544017961,0.8619081613442873,0.8955428290550586,0.8225822024041857,0.8573934630455438,0.9007997603452128,0.86,1.027781
2021-01-14,0.9454787138001252,0.903922504208792,0.8599413543478117,0.8998467117390873,0.8194239498602204,0.8538802387070439,0.8947135148656624,0.864,1.0414585
2021-01-15,0.916133160518983,0.9244018334749204,0.8596273984032894,0.9033189182760201,0.8199530347260376,0.852943743627234,0.8907547788032046,0.866,1.0389615
2021-01-16,0.9150271554868188,0.9282832724700304,0.860015274102824,0.9056998287206813,0.8319051214958555,0.8531250131410693,0.8780721810180268,0.87,0.9889855
