date,R.RKI,lower.RKI,upper.RKI,R.ETH,lower.ETH,upper.ETH,R.Ilmenau,lower.Ilmenau,upper.Ilmenau,R.SDSC,lower.SDSC,upper.SDSC,R.globalrt,lower.globalrt,upper.globalrt,R.epiforecasts,lower.epiforecasts,upper.epiforecasts,R.rtlive,lower.rtlive,upper.rtlive,R.HZI,lower.HZI,upper.HZI
2020-08-07,1.16,1.14,1.18,1.1633420018675855,1.0811884410769297,1.2454955626582416,1.47979972994611,1.40161142145479,1.55798803843743,1.17884922173868,1.14466634054398,1.2135280105317,1.24428768367268,0.971895296188544,1.51628966971651,NA,NA,NA,1.009,0.89,1.134,1.4029355,1.38622585,1.4371308749999998
2020-08-08,1.13,1.12,1.15,1.154235549875176,1.071505367558906,1.236965732191446,0.755016778150626,0.701161134841815,0.808872421459436,1.17559715408003,1.14205457887922,1.20961844094537,1.24202564301995,0.967061592442966,1.51187522896667,NA,NA,NA,1.009,0.888,1.128,1.371535,1.353548275,1.405911725
2020-08-09,1.14,1.12,1.16,1.1390990536791237,1.055344270944575,1.2228538364136718,0.446807866563071,0.40732702963662,0.486288703489521,1.17020913926862,1.13732040851618,1.20356011977529,1.24105682353949,0.969781138226181,1.51365959526847,NA,NA,NA,1.002,0.878,1.13,1.219677,1.201193875,1.25292335
2020-08-10,1.14,1.12,1.16,1.1153268753465635,1.0324882423969357,1.1981655082961915,1.3359031153813,1.26935472194793,1.40245150881466,1.16206920838688,1.12985188083307,1.19473312638103,1.24582396661805,0.979420730411925,1.51798500694248,NA,NA,NA,1.004,0.887,1.134,1.1598645,1.142421,1.1920985
2020-08-11,1.16,1.14,1.18,1.0858089713928218,1.0055001537572912,1.1661177890283525,1.32309843507576,1.25690939892923,1.38928747122228,1.15081588741615,1.11928616383764,1.18277745340499,1.24586284224557,0.975279758837306,1.52023817370358,NA,NA,NA,1.005,0.889,1.136,1.1702659999999998,1.153769175,1.20013625
2020-08-12,1.18,1.17,1.2,1.0560051413320384,0.9775963763951117,1.134413906268965,1.52194022084755,1.45073577267291,1.59314466902218,1.1364002917567,1.10556739060897,1.16765134089999,1.24314471693901,0.975268039452899,1.51615038702334,NA,NA,NA,1.009,0.889,1.132,1.271766,1.2568445,1.3007742
2020-08-13,1.17,1.15,1.19,1.030270406010721,0.95293203580019,1.107608776221252,1.39491577218381,1.32705218441252,1.4627793599551,1.1191106506698,1.08897184098697,1.14965512547471,1.23848613584439,0.97127553291221,1.51148195223152,NA,NA,NA,1.01,0.89,1.142,1.3881505,1.374434525,1.4187539999999998
2020-08-14,1.15,1.13,1.16,1.0093009993426083,0.9334312207427674,1.0851707779424498,1.3715829917091,1.30556262703016,1.43760335638804,1.09956241148701,1.0700992231753,1.12942014645989,1.22932639806656,0.961429797594888,1.50344157494998,NA,NA,NA,1.01,0.899,1.14,1.46751,1.452751825,1.500460775
2020-08-15,1.12,1.1,1.13,0.9904339955038198,0.9157821505691296,1.0650858404385102,0.719741711945822,0.673080967257484,0.766402456634161,1.07860272064699,1.04977927933075,1.10781108424603,1.21917675135766,0.949196123288918,1.49162528729201,NA,NA,NA,1.015,0.898,1.135,1.4157035,1.398883175,1.449780625
2020-08-16,1.07,1.06,1.09,0.9713941686253096,0.8960081613382244,1.0467801759123945,0.415071545763985,0.380846279975227,0.449296811552743,1.05716174772374,1.02892564656023,1.08577473309513,1.21621631424072,0.943914920322519,1.49093416922324,NA,NA,NA,1.02,0.901,1.135,1.2608755,1.2423031999999998,1.2936834249999998
2020-08-17,1.06,1.04,1.07,0.9524577406056424,0.8752373205951506,1.0296781606161345,1.01733500912993,0.964606673597357,1.0700633446625,1.03611491409597,1.00840015035946,1.06420015631537,1.21468757231513,0.945859917207352,1.4881035147039,NA,NA,NA,1.023,0.912,1.147,1.2135455,1.195402325,1.2457045999999998
2020-08-18,1.03,1.01,1.04,0.9359485103356968,0.8577477217038272,1.0141492989675664,1.06640868605785,1.01211520807257,1.12070216404314,1.01620832842716,0.988939148098329,1.04384321191363,1.20403158701842,0.931644407907587,1.4757769113665,NA,NA,NA,1.024,0.915,1.154,1.2233195,1.205858975,1.2545264
2020-08-19,0.99,0.98,1.01,0.926431342323987,0.8480609439844673,1.0048017406635068,1.19763686101315,1.13922689117261,1.25604683085369,0.998070633664703,0.97116489294337,1.02533888688946,1.1860292434184,0.913133953999636,1.45915367977475,NA,NA,NA,1.028,0.92,1.16,1.286049,1.269365225,1.3169594
2020-08-20,0.97,0.96,0.99,0.9269593469525385,0.8480648247329833,1.0058538691720933,1.17490881330053,1.1162095105379,1.23360811606317,0.982223224093103,0.955595199763034,1.00921207242264,1.16699819960887,0.895536516065581,1.4406986968468,NA,NA,NA,1.034,0.925,1.17,1.3440029999999998,1.3273046,1.37527635
2020-08-21,0.95,0.93,0.96,0.937515837489949,0.8567846670184316,1.0182470079614665,1.07533916396942,1.01876751718602,1.13191081075283,0.969143344580154,0.942705344703894,0.995941868411357,1.14985804616393,0.878302327535958,1.42311633896268,NA,NA,NA,1.038,0.931,1.179,1.386806,1.3700009,1.419718375
2020-08-22,0.95,0.93,0.96,0.9545593108376796,0.8710980230438925,1.0380205986314668,0.640585834908848,0.597058331432064,0.684113338385633,0.959337556239973,0.933000313266628,0.986036269194096,1.13243752915559,0.861123670591679,1.40516302061018,NA,NA,NA,1.044,0.924,1.187,1.322308,1.304229125,1.3551905
2020-08-23,0.97,0.96,0.99,0.9732154753587342,0.8882718293252883,1.0581591213921802,0.402555431541422,0.368507820968063,0.43660304211478,0.953484812809427,0.927155868261776,0.980177246319696,1.11867224286881,0.846736066944913,1.387879375946,NA,NA,NA,1.053,0.934,1.187,1.1639165,1.146292125,1.19672905
2020-08-24,0.98,0.96,0.99,0.9911655728604029,0.906630933448062,1.0757002122727437,0.889651904259122,0.839083729711595,0.94022007880665,0.952413277873389,0.925995916739468,0.979197007997534,1.10502417275813,0.832829218982635,1.3723129512221,NA,NA,NA,1.058,0.941,1.202,1.069151,1.0534858,1.1015745
2020-08-25,0.98,0.96,0.99,1.007973914239128,0.9237858547916789,1.0921619736865773,1.02250670715401,0.967283532579567,1.07772988172845,0.956793926487777,0.930191079152771,0.983766617146937,1.08968771026375,0.816553125442114,1.3578471695365,NA,NA,NA,1.064,0.947,1.199,1.026448,1.012273675,1.05602585
2020-08-26,0.98,0.97,1,1.0249096479395652,0.9406655066392606,1.1091537892398695,1.15047925343066,1.09053484722498,1.21042365963634,0.966709912595104,0.939835058435176,0.993958339488858,1.07097729263481,0.798877659928408,1.33988631601469,NA,NA,NA,1.07,0.95,1.197,1.0329945,1.02032155,1.0583342
2020-08-27,0.98,0.97,0.99,1.0440363337344922,0.9600740660959748,1.1279986013730097,1.28783662689242,1.22303049905309,1.35264275473175,0.981310850844468,0.954104147911667,1.00889469828211,1.05657850274079,0.78755867563808,1.32276666413863,NA,NA,NA,1.075,0.963,1.217,1.0578795,1.0459797750000002,1.07870595
2020-08-28,0.98,0.96,0.99,1.0655464893378424,0.9825992894591002,1.1484936892165845,1.3030467372988,1.23699450679006,1.36909896780755,0.998906725962989,0.971348651535707,1.02684490697461,1.04578730680048,0.774328743824004,1.31415170575888,NA,NA,NA,1.081,0.965,1.219,1.069452,1.05983205,1.088500325
2020-08-29,0.97,0.95,0.99,1.0865772910290492,1.005333445344594,1.1678211367135043,0.956848030018762,0.900431039052739,1.01326502098478,1.01747464867887,0.989589714638014,1.04574162223167,1.03831680533439,0.768371117227088,1.3045620411174501,NA,NA,NA,1.088,0.972,1.219,1.0108985,1.0016444249999998,1.0279801750000002
2020-08-30,0.96,0.94,0.97,1.1037190222940692,1.023654177440783,1.1837838671473553,0.483491327985822,0.444210983525974,0.52277167244567,1.03515825157469,1.00700842164188,1.06369072197298,1.03516451138505,0.764763038911419,1.30167459307885,NA,NA,NA,1.092,0.968,1.226,0.8835135,0.8757744,0.9010697
2020-08-31,0.98,0.96,0.99,1.1159045793746636,1.0342531772796744,1.1975559814696528,1.124329803409,1.06553977746153,1.18311982935647,1.05066638833549,1.0223367935298,1.07937776166898,1.03502227969316,0.764592882443133,1.30214935034178,NA,NA,NA,1.102,0.963,1.238,0.8070055,0.80114595,0.8229625249999999
2020-09-01,1.01,0.99,1.02,1.1242432444769408,1.0383915739746028,1.2100949149792788,1.10473585106761,1.04649167345843,1.16298002867678,1.06348355671963,1.03506520003165,1.09228141170036,1.03482323590238,0.765645293386893,1.30651812127218,NA,NA,NA,1.107,0.973,1.239,0.787452,0.783672225,0.798764575
2020-09-02,1.03,1.02,1.04,1.130490966483364,1.0410944441476364,1.2198874888190916,1.40241402057444,1.33667039934396,1.46815764180493,1.07381742338932,1.0453923424078,1.10261848085607,1.03544101744286,0.765923749609024,1.303615154802,NA,NA,NA,1.114,0.983,1.247,0.81996,0.818375225,0.8249311
2020-09-03,1.06,1.04,1.07,1.1350808553306064,1.0446733891814006,1.2254883214798122,1.29048227690868,1.22711103071869,1.35385352309866,1.08261732242586,1.05424630479688,1.11135979358399,1.03687972908392,0.765466224100959,1.30716408823813,NA,NA,NA,1.119,0.989,1.271,0.8959035,0.8895224749999999,0.899145575
2020-09-04,1.06,1.05,1.08,1.1372576158235228,1.0497345386053405,1.2247806930417051,1.31525837803388,1.25181509752628,1.37870165854149,1.09124864938437,1.06296619297233,1.11989727093675,1.04515440011861,0.772928262398997,1.31357660498197,NA,NA,NA,1.125,1.003,1.27,0.9859965,0.972993725,0.9900194
2020-09-05,1.08,1.06,1.09,1.1358190510497388,1.0545328900894129,1.2171052120100647,0.951638199962083,0.898390889477409,1.00488551044676,1.10079986343853,1.07262060974841,1.1293394030599,1.05720861695161,0.783442870002684,1.32889747465413,NA,NA,NA,1.134,1.006,1.277,1.0228015,1.0083027,1.026848775
2020-09-06,1.1,1.08,1.11,1.1285506652069457,1.0538291193608602,1.2032722110530312,0.55763900211968,0.517993453116392,0.597284551122969,1.11143334048102,1.08336798523534,1.13985259390132,1.07227460182978,0.802017333161934,1.34322224274382,NA,NA,NA,1.143,1.003,1.282,0.9592135,0.9497258,0.962512075
2020-09-07,1.09,1.08,1.11,1.1153480758287997,1.045135129559013,1.185561022098586,1.05340836444283,0.999794849850502,1.10702187903516,1.12207380335505,1.09414793470889,1.15034667482815,1.08516867136039,0.815910461833283,1.35784060074306,NA,NA,NA,1.152,1.027,1.29,0.9492945,0.941308325,0.95278715
2020-09-08,1.1,1.08,1.11,1.099279147006747,1.0311122757825673,1.1674460182309263,1.42031405036776,1.35812934002455,1.48249876071096,1.13064456645082,1.10291143045929,1.15871727638477,1.08646480758116,0.811532135480306,1.36417941275495,NA,NA,NA,1.157,1.028,1.295,0.9688765,0.96000695,0.9727275
2020-09-09,1.11,1.09,1.12,1.084828379988411,1.0168288997801522,1.15282786019667,1.57269037956553,1.50691321428724,1.63846754484382,1.13492896371407,1.10746778029819,1.16272178159636,1.08768040081555,0.817301830610123,1.36201541779875,NA,NA,NA,1.165,1.04,1.304,1.0493645,1.03741,1.053552175
2020-09-10,1.12,1.1,1.13,1.076307489841245,1.0077390182984514,1.144875961384039,1.67114967462039,1.60364090225532,1.73865844698546,1.13346517582746,1.10636609196225,1.16088757619028,1.09299207724992,0.823697211510566,1.36139782966408,NA,NA,NA,1.174,1.047,1.313,1.132246,1.11834625,1.1359265
2020-09-11,1.15,1.13,1.16,1.0738642388497674,1.00463667235792,1.1430918053416148,1.48051238879661,1.41820631847981,1.54281845911342,1.12606204305917,1.09940510934244,1.15303384832748,1.09983483278392,0.829482794365301,1.36970219380184,NA,NA,NA,1.185,1.052,1.329,1.2088245,1.194404025,1.2110300500000002
2020-09-12,1.14,1.13,1.16,1.0753948727435811,1.005129153707328,1.145660591779834,0.88400789733465,0.837585381008288,0.930430413661011,1.11392402753709,1.08775939353288,1.14039528748996,1.11071218015504,0.837291219162909,1.38413266924387,NA,NA,NA,1.197,1.062,1.335,1.2165765,1.20780475,1.218107125
2020-09-13,1.15,1.14,1.17,1.0772046248698768,1.0059362788608834,1.14847297087887,0.401998990147464,0.372004014908833,0.431993965386095,1.09928983565479,1.07362596972772,1.12525260843899,1.11995772964068,0.848471657015026,1.39436336401652,NA,NA,NA,1.206,1.076,1.349,1.13008,1.1294318,1.13085465
2020-09-14,1.15,1.14,1.16,1.0764090784279674,1.0043811564835403,1.1484370003723945,0.909795260987335,0.865989572836979,0.953600949137691,1.08484170887758,1.0596438810354,1.11033150645953,1.1264939415201,0.854267765419228,1.39590560240206,NA,NA,NA,1.215,1.08,1.361,1.0840635,1.082149875,1.088125125
2020-09-15,1.14,1.12,1.15,1.073692261311498,1.0016746889768695,1.1457098336461264,0.995598317470589,0.949757416125497,1.04143921881568,1.07307105041369,1.04826932471161,1.09815872496232,1.13865454841584,0.868700049141488,1.40952244149966,NA,NA,NA,1.225,1.096,1.377,1.1226875,1.1197308,1.12721205
2020-09-16,1.12,1.1,1.13,1.0721823024034474,1.0014414680345796,1.1429231367723152,1.2459637220909,1.19399357405172,1.29793387013009,1.06572543616523,1.0412298213412,1.09050188935749,1.14352585997117,0.869236812778098,1.41359945881679,NA,NA,NA,1.234,1.099,1.385,1.219163,1.215362225,1.2243635249999998
2020-09-17,1.07,1.06,1.08,1.075299391134078,1.0071481470387074,1.143450635229449,1.40121511420124,1.34510908965949,1.45732113874299,1.06347708669719,1.03919602607606,1.08803464965243,1.14875055851895,0.875185462071734,1.41727527231746,NA,NA,NA,1.249,1.103,1.397,1.3420985,1.33702965,1.3507250000000002
2020-09-18,1.03,1.02,1.05,1.0849914094790367,1.019918271138006,1.1500645478200673,1.38149305692922,1.32537465313992,1.43761146071853,1.06603296977623,1.04188898217635,1.09044966605552,1.15114314446128,0.877831850912027,1.4212279784500499,NA,NA,NA,1.257,1.115,1.41,1.432378,1.42461455,1.445255225
2020-09-19,1.01,1.01,1.02,1.1006247417854045,1.037966465223264,1.1632830183475449,1.04788974796928,0.999291237864897,1.09648825807367,1.07257103572917,1.04850900907321,1.09690224258506,1.15028894324417,0.875961217527247,1.42014456711179,NA,NA,NA,1.269,1.126,1.432,1.411048,1.399220275,1.4275672
2020-09-20,1.01,1,1.02,1.1207789225283529,1.0589536895132443,1.1826041555434612,0.486056121943977,0.453813720078803,0.518298523809151,1.08217154687204,1.05815970825088,1.10644903310672,1.14123053006576,0.867678793907272,1.41139927177888,NA,NA,NA,1.28,1.13,1.444,1.2627445,1.250061725,1.28510215
2020-09-21,1.02,1.01,1.03,1.143880162157304,1.082068416451938,1.2056919078626702,0.968484555129893,0.924026807528639,1.01294230273115,1.09413892563661,1.07016449601963,1.11837524281162,1.13216318695803,0.858163577406903,1.40378993518832,NA,NA,NA,1.29,1.136,1.456,1.150386,1.1382803,1.176417675
2020-09-22,1.04,1.03,1.05,1.1696425339108232,1.1078021311547783,1.231482936666868,1.14037188706691,1.09238033257498,1.18836344155883,1.10817306740033,1.08423544553028,1.13236842663673,1.13325466803328,0.86351822162625,1.40030071659886,NA,NA,NA,1.298,1.15,1.462,1.0826165,1.071095325,1.109566975
2020-09-23,1.06,1.05,1.07,1.2006128714683193,1.138974322663796,1.2622514202728423,1.44265490778634,1.38853846706178,1.49677134851091,1.12447897450569,1.10058221338026,1.14862882474496,1.1331525803039,0.863749220146723,1.40387899311098,NA,NA,NA,1.31,1.146,1.475,1.082635,1.0712249,1.107733675
2020-09-24,1.09,1.08,1.1,1.2384821056390365,1.175777044978893,1.30118716629918,1.56426903954332,1.50759001337069,1.62094806571596,1.1438333894917,1.11997922454715,1.16793542551266,1.14502486839806,0.872982197730189,1.41334896522879,NA,NA,NA,1.314,1.165,1.486,1.135344,1.1234688,1.157146375
2020-09-25,1.11,1.1,1.12,1.2815336383429117,1.213633415205299,1.349433861480524,1.53958326012861,1.4837509634695,1.59541555678771,1.16714345483052,1.14333064427034,1.19119828956512,1.15714559955332,0.884017145790433,1.42363187892803,NA,NA,NA,1.319,1.173,1.483,1.199478,1.1872337750000002,1.219175175
2020-09-26,1.12,1.11,1.13,1.3230910719191245,1.2471525050549552,1.3990296387832937,1.10954685931269,1.06316160997621,1.15593210864917,1.19503251353762,1.17126180024331,1.21903870733494,1.16796506751114,0.895117347083759,1.43697785595594,NA,NA,NA,1.319,1.181,1.482,1.20977,1.197889925,1.230266575
2020-09-27,1.12,1.11,1.13,1.3557936093535814,1.2737563738799045,1.4378308448272583,0.539342311110649,0.508210962899464,0.570473659321834,1.22744380374859,1.20372705013113,1.25138871507567,1.17969458809061,0.907535273523839,1.45018921550229,NA,NA,NA,1.325,1.168,1.494,1.1122055,1.100079475,1.1336620750000002
2020-09-28,1.13,1.12,1.14,1.3761199901127148,1.2914294433900175,1.460810536835412,1.05800749239054,1.0157670641066,1.10024792067448,1.26315422761544,1.23952666583061,1.28700176445808,1.1896139404149,0.917525829230412,1.46178631859157,NA,NA,NA,1.33,1.163,1.487,1.0422634999999998,1.03117115,1.064032175
2020-09-29,1.15,1.13,1.16,1.3862383861136998,1.3004378927634297,1.4720388794639698,1.54060287159017,1.49017226243781,1.59103348074252,1.30009292684338,1.27661897508462,1.32377776506214,1.19987966874015,0.926137978160881,1.4708953951112,NA,NA,NA,1.333,1.18,1.493,1.0237765,1.01375255,1.0435536
2020-09-30,1.19,1.17,1.2,1.3918571610389314,1.307184808409119,1.4765295136687435,1.92214876269081,1.86590724228784,1.97839028309378,1.3359993564968,1.31276866189745,1.35943097134855,1.21412322649914,0.941404567272952,1.48342104713584,NA,NA,NA,1.326,1.178,1.499,1.0811575,1.0723371999999998,1.097399025
2020-10-01,1.23,1.22,1.24,1.397532660838341,1.3168206651810184,1.4782446564956635,1.96070378494423,1.90445739485353,2.01695017503493,1.36861067858923,1.34573009560902,1.39168146318082,1.23261282772272,0.96254258407824,1.49974021805892,NA,NA,NA,1.327,1.172,1.504,1.1836755,1.177433575,1.199010725
2020-10-02,1.28,1.26,1.29,1.4020642679190576,1.3257985364332607,1.4783299994048544,1.98770160673966,1.93291772477073,2.04248548870859,1.39561952885996,1.3732049112058,1.4182130887239,1.25445637542455,0.98089029703516,1.52103473965146,NA,NA,NA,1.329,1.173,1.484,1.2917055,1.2844908,1.307141025
2020-10-03,1.31,1.3,1.33,1.4019221363215073,1.325625189796006,1.4782190828470083,1.28773523583661,1.24585571053237,1.32961476114084,1.41481608293684,1.39298377158997,1.43681580373293,1.2779705904512,1.00660330751715,1.54696963005068,NA,NA,NA,1.324,1.166,1.477,1.325365,1.318045325,1.342521325
2020-10-04,1.36,1.35,1.37,1.3969282488140282,1.3146089163502102,1.4792475812778465,0.707879508987711,0.678784921646733,0.736974096328689,1.42458057996624,1.40343685522854,1.44588019844669,1.30415176749115,1.03331912655219,1.57223652910029,NA,NA,NA,1.322,1.18,1.495,1.2365905,1.2277053,1.255188925
2020-10-05,1.38,1.37,1.39,1.3911177207904877,1.302134758682283,1.480100682898692,1.17476127296171,1.13919495704377,1.21032758887965,1.4248503316132901,1.40447659508493,1.44536874765602,1.33061737265196,1.06006803487139,1.59994033844532,NA,NA,NA,1.317,1.175,1.489,1.179137,1.1686923500000002,1.197819075
2020-10-06,1.39,1.38,1.4,1.3893877492577744,1.2962521322273957,1.4825233662881532,1.42448067191205,1.38637068020557,1.46259066361853,1.41745804993492,1.3978979326618,1.43715218404488,1.35666952989889,1.08664601022525,1.62693580114649,NA,NA,NA,1.308,1.169,1.48,1.2207935,1.210453175,1.2397244499999998
2020-10-07,1.38,1.37,1.4,1.395888738805998,1.300307371238612,1.491470106373384,1.87406271008222,1.83091844080219,1.91720697936225,1.40504244704924,1.38630101747345,1.42390796835302,1.38689061080782,1.11662723941406,1.6585733429805,NA,NA,NA,1.301,1.157,1.477,1.360913,1.35129535,1.381914875
2020-10-08,1.35,1.34,1.36,1.4110231521914944,1.31449431638986,1.507551987993129,1.98697286571838,1.94318796844187,2.03075776299488,1.39015867906323,1.37221032396419,1.40822203980573,1.41359026383144,1.14185456395936,1.68450790667293,NA,NA,NA,1.291,1.144,1.471,1.53008,1.5178555,1.554918175
2020-10-09,1.32,1.31,1.32,1.4319041073322905,1.3378189687452482,1.5259892459193327,1.87785863602785,1.83661868919556,1.91909858286014,1.37495423499797,1.35775289653707,1.39226235194188,1.42796869349028,1.15623720453032,1.69442028737771,NA,NA,NA,1.281,1.133,1.451,1.6892895,1.67302455,1.7213889
2020-10-10,1.29,1.28,1.3,1.4526529086247504,1.363373400652579,1.5419324165969217,1.21969334485492,1.18801020946093,1.25137648024892,1.36128002727834,1.34476731817011,1.3778921061853,1.44330463671914,1.17397783250957,1.71293193677948,NA,NA,NA,1.267,1.129,1.431,1.7245155,1.70426485,1.7638132
2020-10-11,1.3,1.29,1.3,1.4674591817123015,1.3821760053572285,1.5527423580673745,0.69656482527501,0.674056419440754,0.719073231109266,1.35114317379201,1.3352520624075,1.36712698791182,1.46106212918776,1.19014102340788,1.73200807693742,NA,NA,NA,1.259,1.113,1.423,1.6200855,1.594754475,1.66126275
2020-10-12,1.31,1.3,1.32,1.4735609784926702,1.3881071423321325,1.559014814653208,1.11218461561962,1.08508858214993,1.13928064908931,1.34636758681576,1.33102705912036,1.36179479530929,1.47599093742657,1.20537946828518,1.75188626854992,NA,NA,NA,1.245,1.101,1.415,1.53758,1.510965875,1.5819001999999998
2020-10-13,1.34,1.33,1.35,1.470745350870806,1.3800444564244518,1.56144624531716,1.54862548465149,1.51739228310531,1.57985868619767,1.34744838679709,1.33259382988055,1.36238413945637,1.47498803945063,1.20329471439212,1.74800452867539,NA,NA,NA,1.237,1.079,1.392,1.51906,1.49098955,1.56591755
2020-10-14,1.37,1.35,1.37,1.4600536586980868,1.3645455350844318,1.5555617823117418,1.99261696063093,1.95754067378222,2.02769324747965,1.35323364500316,1.33881731209787,1.3677261126061,1.47869773387149,1.20953214980493,1.74663709744114,NA,NA,NA,1.223,1.072,1.387,1.599409,1.568763675,1.650019275
2020-10-15,1.38,1.37,1.39,1.4431485681061798,1.348400103606301,1.5378970326060586,2.17381884236325,2.1377262602387,2.2099114244878,1.36146926956068,1.34746522301166,1.37554471076446,1.47864899725933,1.20784197345021,1.74740988011794,NA,NA,NA,1.214,1.075,1.357,1.7217315000000002,1.6874945,1.778118825
2020-10-16,1.37,1.36,1.38,1.421002709351405,1.3310015204852133,1.5110038982175968,2.03643144605635,2.00274541856958,2.07011747354312,1.3695819386515,1.35598440259629,1.38324637400924,1.47249792416306,1.2018511766188,1.74128059188265,NA,NA,NA,1.2,1.069,1.345,1.8237955,1.7853837,1.887139
2020-10-17,1.38,1.37,1.38,1.392918116346745,1.3078032438055105,1.4780329888879795,1.43309016749883,1.40642416263225,1.45975617236541,1.37582810713096,1.36264282508654,1.38907599711358,1.46864799639967,1.19700507342794,1.73850992580748,NA,NA,NA,1.185,1.056,1.335,1.8073925,1.766394925,1.875177875
2020-10-18,1.4,1.39,1.41,1.3568523238536168,1.276537289447664,1.4371673582595694,0.839058451122639,0.820029752958462,0.858087149286816,1.37952802881446,1.3667631346804,1.39235143526607,1.46940142116673,1.1982444484338,1.73915704465863,NA,NA,NA,1.17,1.046,1.323,1.6642195,1.623981825,1.732275375
2020-10-19,1.42,1.41,1.43,1.3129220332842548,1.2371120386897445,1.3887320278787652,1.20022233736033,1.17876590250712,1.22167877221354,1.37988621656123,1.36755025691992,1.3922767995598,1.47324923242969,1.20140815889515,1.74296836139854,NA,NA,NA,1.163,1.039,1.309,1.547855,1.50867495,1.61494195
2020-10-20,1.44,1.44,1.45,1.265169060400566,1.1899677884345154,1.3403703323666163,1.48931824849755,1.46621399458787,1.51242250240722,1.37600673568756,1.36410786780097,1.38795656052225,1.47554405067747,1.20240994261898,1.7443043633965,NA,NA,NA,1.148,1.011,1.301,1.5278915,1.489068675,1.59431435
2020-10-21,1.43,1.42,1.44,1.2199416520235922,1.1403588232865065,1.299524480760678,1.72392165295773,1.69956244956157,1.74828085635389,1.36719335281813,1.35573785314308,1.37869638085983,1.47264545925579,1.19848647274939,1.74655095488515,NA,NA,NA,1.136,1.003,1.283,1.617606,1.57798055,1.6858605249999998
2020-10-22,1.39,1.38,1.4,1.1816169677817172,1.0979886090345408,1.2652453265288937,1.71201462169805,1.68820306397499,1.73582617942111,1.35312482187819,1.34211517432441,1.36417882125235,1.461874869802,1.18826452336258,1.73594910219451,NA,NA,NA,1.125,0.99,1.272,1.7610925000000002,1.7191759000000002,1.834000675
2020-10-23,1.34,1.33,1.34,1.150938519191958,1.068111974862057,1.2337650635218589,1.5722787638693,1.55016093475459,1.59439659298401,1.33435950368482,1.32379093425779,1.34496951269996,1.47759648548032,1.20650899464503,1.749870890724,NA,NA,NA,1.114,0.988,1.258,1.8831165,1.837930825,1.96199245
2020-10-24,1.29,1.28,1.29,1.1252778802974668,1.046854604269753,1.2037011563251805,1.04755401259567,1.03020838774752,1.06489963744382,1.31190220626839,1.30176171501566,1.32208149748153,1.4823716092783,1.20646081579466,1.75821097778078,NA,NA,NA,1.102,0.977,1.241,1.89628,1.848734625,1.97871705
2020-10-25,1.26,1.25,1.26,1.101307531687717,1.0272726797318192,1.1753423836436148,0.718162747481607,0.704445170634253,0.731880324328961,1.28621825880409,1.27648802230737,1.29598492968163,1.47789581843254,1.20597985917762,1.75505352568406,NA,NA,NA,1.092,0.979,1.243,1.7784695,1.730540575,1.858897775
2020-10-26,1.21,1.2,1.21,1.077408329034177,1.00702522551022,1.1477914325581338,0.97363324807495,0.958183437930022,0.989083058219878,1.25737631992088,1.24803652383415,1.26675045276319,1.46268623094915,1.18969991822682,1.73432047583537,NA,NA,NA,1.086,0.964,1.243,1.674237,1.6287883,1.753734675
2020-10-27,1.17,1.16,1.17,1.0542874159434423,0.9876923760702192,1.1208824558166657,1.20237973578746,1.18543746183281,1.21932200974211,1.22554192473049,1.21657133368504,1.23454501255721,1.44938106244669,1.18165048670863,1.71702088613994,NA,NA,NA,1.081,0.948,1.229,1.6384495,1.5941031,1.7169020749999997
2020-10-28,1.13,1.12,1.13,1.0343319222366365,0.9713388325258722,1.0973250119474007,1.317115563679,1.29939327730217,1.33483785005583,1.1913407058748,1.18271550007768,1.19999681549172,1.43450807608941,1.16632798685956,1.70639979881603,NA,NA,NA,1.069,0.948,1.211,1.672184,1.627061425,1.7501201999999998
2020-10-29,1.09,1.08,1.09,1.0193603679197356,0.9588028837629342,1.0799178520765371,1.38142723718685,1.36329005621382,1.39956441815988,1.15628603078877,1.14797700547815,1.16462460439738,1.42772310633873,1.16181840467931,1.70137675992665,NA,NA,NA,1.064,0.941,1.201,1.7232555,1.6773140249999998,1.80204575
2020-10-30,1.06,1.05,1.06,1.0093129806058756,0.9488274511713256,1.0697985100404257,1.31975355792925,1.30214453179014,1.33736258406835,1.12234170145909,1.1143132046821,1.13039861888124,1.41324534650736,1.14640572898181,1.68517661110456,NA,NA,NA,1.058,0.94,1.184,1.749902,1.704159175,1.8304723
2020-10-31,1.04,1.04,1.04,1.0021361606192596,0.9396384800232702,1.064633841215249,0.943091794557419,0.928447092568659,0.957736496546178,1.09108158900763,1.08329370266432,1.09889698399495,1.39738846954199,1.12813604071721,1.66455930617701,NA,NA,NA,1.052,0.932,1.188,1.6858529999999998,1.63996895,1.76384945
2020-11-01,1.04,1.03,1.04,0.9952890268776984,0.9304602118975952,1.0601178418578017,0.571884729885385,0.560756385279495,0.583013074491275,1.06358961114593,1.05600079021519,1.07120522753258,1.37912659392101,1.11201191010192,1.65245858310629,NA,NA,NA,1.049,0.924,1.189,1.5353845000000002,1.4936576499999998,1.610245375
2020-11-02,1.03,1.03,1.04,0.9873033886286268,0.9209447693847368,1.0536620078725167,0.86644134025996,0.853001231130756,0.879881449389163,1.04049555400389,1.03306495624325,1.04795241179709,1.35632395945072,1.08635987804174,1.62702496402297,NA,NA,NA,1.041,0.925,1.178,1.40379,1.365122525,1.4742403999999998
