Country/Region,Date,Province/State,total_cases,new_cases,infected_4,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_4,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Germany,2020-05-03,0.0,7730898,50351.0,255751.0368993524,346987.88809721783,449945.3722145029,563798.3281194129,686936.0007616224,817337.6113410706,952914.133525573,-0.0661477934957515,-0.0642083920904718,-0.06166226824600296,-0.05880178286905324,-0.05579144977137507,-0.052757492178717946,-0.04979198870777268
Germany,2020-05-04,0.0,7778477,47579.0,239392.27767451428,325169.3104777743,422533.4768454191,530834.7098166397,648648.0006664196,774101.3211920627,905201.7201730157,-0.0639636086061145,-0.06287994010134001,-0.060922718760658134,-0.05846703805015807,-0.05573736134480067,-0.05289893619121078,-0.050070002819699755
Germany,2020-05-05,0.0,7823697,45220.0,224764.2082558857,305355.4483822194,397331.23070451594,500221.179842834,612787.0005831171,733310.0632818334,859901.5481557142,-0.06110501792592238,-0.06093398564102559,-0.059645560699852496,-0.057670550564374645,-0.055285763690721246,-0.05269498551870899,-0.050044284061505184
Germany,2020-05-06,0.0,7867489,43792.0,212365.15619191428,288076.3587057756,374901.35892042995,472553.01129385777,579980.6255102275,695623.1673616297,817703.3933401428,-0.055164708652614025,-0.05658680651676229,-0.0564513183227886,-0.055311869356810095,-0.05353634303872579,-0.051392852501629394,-0.04907323972852062
Germany,2020-05-07,0.0,7909503,42014.0,201287.8671439357,272475.0869646205,354431.79910035833,447059.43825187813,549497.047321449,660345.7043214486,777947.0540061286,-0.05216151861545515,-0.05415672362440993,-0.05459985495655706,-0.05394859927392659,-0.05255964914683331,-0.050713467715547744,-0.04861951125287389
Germany,2020-05-08,0.0,7951881,42378.0,193343.90035795176,260358.06957169643,337737.832583632,425571.8042158956,523187.9164062679,629351.9593968431,742530.3486055158,-0.03946570103156499,-0.0444701845145109,-0.04710064548130288,-0.04806437846386813,-0.047878566488075425,-0.04693563495874287,-0.04552585579986501
Germany,2020-05-09,0.0,7994595,42714.0,187721.92526846382,251000.45565735715,324162.19381969335,407489.8321850534,500503.42685548443,602137.9639083049,710991.3137449642,-0.029077592202699787,-0.03594132469077327,-0.04019578932004009,-0.04248865139023428,-0.043358206180680314,-0.043241297786090094,-0.04247507852006649
Germany,2020-05-10,0.0,8036791,42196.0,182987.44395134787,242996.36452588573,312331.1615164111,391472.9990157601,480136.49849854887,577429.7456962711,682088.1823704678,-0.025220715749346256,-0.03188875139891323,-0.03649726133659781,-0.03930609282545139,-0.04069288493166767,-0.04103414780835257,-0.04065187691570604
Germany,2020-05-11,0.0,8078798,42007.0,179247.5829635109,236404.09162070858,302282.9679303426,377555.28487065155,462126.4361862303,555277.8850633521,655886.3641334211,-0.02043780112493021,-0.027129100956055252,-0.03217160124940188,-0.03555216880883327,-0.037510296277492916,-0.03836286716786308,-0.03841412139114808
Germany,2020-05-12,0.0,8119090,40292.0,174727.6872226332,229415.27329656688,292194.4732752855,363910.81560341566,444652.6316629515,533872.3422785351,630589.727720079,-0.025215936896609836,-0.02956301761204161,-0.033374340354438536,-0.036138996893952724,-0.03781173972102536,-0.03854924419036565,-0.03856862681809958
Germany,2020-05-13,0.0,8157387,38297.0,169342.7654169749,221829.2186372535,281792.39439607126,350220.5562314992,427368.0527050826,512850.19313647563,605827.7549480711,-0.030818938264758122,-0.0330669120251067,-0.035599848151180224,-0.03761981998038744,-0.03887209414060255,-0.03937673386925833,-0.039267960899927346
Germany,2020-05-14,0.0,8193010,35623.0,162630.07406273118,213086.3749098028,270449.99533005944,335812.0481984279,409570.04611694725,491489.83834353386,580867.979453264,-0.03963967009582592,-0.03941249841278771,-0.040250905601339926,-0.04114124021762766,-0.0416456178122826,-0.041650281268895806,-0.04119945857704477
Germany,2020-05-15,0.0,8226932,33922.0,155894.5555470484,204391.09992784227,259296.99610838288,321760.89845579537,392295.79035232886,470801.8563053634,556703.1815079376,-0.041416192881303715,-0.040806339615290566,-0.04123867411447113,-0.04184230380659193,-0.04217656034271111,-0.04209239016597999,-0.04160118787761602
Germany,2020-05-16,0.0,8259307,32375.0,149295.9166602863,195887.87994227384,248455.83009031907,308170.0558192532,375633.81655828777,450865.5389381008,533407.863357144,-0.04232757753217775,-0.041602692037815636,-0.041809840379069985,-0.04223895041867343,-0.04247298646533171,-0.04234545191413153,-0.04184513206426055
Germany,2020-05-17,0.0,8291521,32214.0,144185.93749521475,188924.30395381906,239260.5250752659,296359.76213078847,360893.5894885018,432983.36794497847,512281.07702142955,-0.034227186378439356,-0.03554878428674024,-0.03700981784855062,-0.038323949603304985,-0.03924094801911615,-0.03966187133139343,-0.03960718952050568
Germany,2020-05-18,0.0,8322671,31150.0,139289.45312141106,182289.44316305526,230533.77089605492,285172.6532549616,346931.89080243907,416024.10483998084,492202.9693192866,-0.03395951407512399,-0.03511914905551616,-0.03647385700781913,-0.03774840685318748,-0.03868646906654882,-0.03916839389348725,-0.03919353769396228
Germany,2020-05-19,0.0,8352967,30296.0,134763.0898410583,176127.5545304442,222407.47574671244,274729.70278996706,333861.40445213416,400095.2043022052,473278.6723873579,-0.03249609485082383,-0.03380277280840305,-0.03524991205304373,-0.03661974718051908,-0.03767450239317416,-0.03828840769671871,-0.038448156779917086
Germany,2020-05-20,0.0,8382815,29848.0,130920.31738079373,170750.04362435537,215187.56312226038,265330.6023914004,321976.7288956174,385488.18160196015,455798.80514862214,-0.02851502191584354,-0.030531911491221586,-0.0324625447063408,-0.03421217401364274,-0.03559763242480651,-0.0365088672475361,-0.036933562103194206
Germany,2020-05-21,0.0,8410031,27216.0,125406.23803559529,163816.0348994843,206538.96926855034,254642.23062120035,308945.6377836652,369872.16142396454,437434.92463375995,-0.042117827511525485,-0.04060911832108027,-0.040190955872279166,-0.04028322279400387,-0.04047215199883836,-0.04050972487172144,-0.04028944417455038
Germany,2020-05-22,0.0,8435952,25921.0,119975.67852669647,156973.82791958743,198036.80772379195,244185.76910388604,296248.43306070706,354696.25459907955,419612.432170384,-0.04330374305110252,-0.04176762661906186,-0.0411649267683889,-0.04106334401723444,-0.04109850786062619,-0.04103014070174826,-0.04074318592256376
Germany,2020-05-23,0.0,8461117,25165.0,115146.75889502236,150744.06233566994,190195.67310315996,234467.0878033309,284382.3789281187,340450.5596436263,402816.1889533456,-0.04024915458677403,-0.039686651376742876,-0.039594329512563475,-0.03980035911273938,-0.040054403022468654,-0.040163082555116025,-0.040027992331309825
Germany,2020-05-24,0.0,8485568,24451.0,110811.06917126678,145046.24986853596,182947.3942526333,225422.78954571224,273285.5815621038,327073.71968322335,386985.57005801104,-0.03765359759459985,-0.037797923041548054,-0.03810958857405389,-0.038573849926455184,-0.03902069251913709,-0.039291578707949304,-0.039299857675700434
Germany,2020-05-25,0.0,8509172,23604.0,106712.30187845009,139640.99989482877,176060.16187719442,216823.53389632478,262728.88386684086,314336.1952739763,371891.0130522099,-0.0369887893282731,-0.037265699586209844,-0.03764597142022286,-0.03814723288056754,-0.0386288132543281,-0.038943894427175496,-0.03900547765524787
Germany,2020-05-26,0.0,8532055,22883.0,102917.22640883757,134595.79991586303,169599.8015643287,208731.74333970697,252770.77338348574,302292.9513546456,357584.91174698895,-0.03556361734128155,-0.03612978983798132,-0.036694049602044365,-0.037319706081752835,-0.03790261023756414,-0.03831325854419587,-0.038468531916937
Germany,2020-05-27,0.0,8553608,21553.0,98740.91980662817,129229.63993269042,162886.1679702739,200465.92286260598,242727.42671055003,290257.8456485738,343379.4205722901,-0.040579276647225826,-0.03986870308380375,-0.039585150054013085,-0.03960020811807485,-0.03973302189370864,-0.03981272355885124,-0.03972620406520411
Germany,2020-05-28,0.0,8575861,22253.0,96308.68985497113,125636.71194615234,157991.4733085616,194080.93388223372,234639.4983717313,280259.97390984336,331294.4785150611,-0.02463244171130119,-0.027802661900237946,-0.03004978705500372,-0.03185074495054385,-0.033321031942811774,-0.03444479413257706,-0.035194136087386196
Germany,2020-05-29,0.0,8597365,21504.0,93735.51739122835,122013.36955692188,153163.56109046802,187859.08618477176,226813.56107526488,270623.9768087496,319669.03066355496,-0.026717967689288025,-0.02883983776002841,-0.030558055551925478,-0.0320580057659724,-0.033353026028329014,-0.03438235209496432,-0.035090979794212385
Germany,2020-05-30,0.0,8619002,21637.0,91938.63804342126,119247.69564553752,149273.30090872335,182659.0738726615,220098.86594085678,262191.6460522219,309339.12759719946,-0.019169674396817715,-0.022666974294928588,-0.025399384514485424,-0.027680387559192665,-0.029604469426675606,-0.031158845775468236,-0.03231436916148289
Germany,2020-05-31,0.0,8640401,21399.0,90352.97853256595,116797.15651643003,145793.41742393613,177963.9204622813,213985.50769824968,254458.24093530833,299804.2148374795,-0.017246932786914138,-0.020549991476495166,-0.02331216274848158,-0.025704463024122104,-0.027775509957647104,-0.029495238438578042,-0.030823494052571565
Germany,2020-06-01,0.0,8659854,19453.0,87217.73389942446,112890.72521314403,140947.51451994677,171993.50325338397,206690.31923596846,245638.1030536074,289276.79335373157,-0.03469995880668664,-0.03344628773335312,-0.0332381460673119,-0.03354846978751924,-0.03409197445543133,-0.034662417885468755,-0.03511432115607427
Germany,2020-06-02,0.0,8677137,17283.0,82696.30042456836,107595.58017051523,134739.26209995564,164706.00278861483,198137.0293314724,235627.98049209546,277632.1140183584,-0.05184075844105307,-0.04690504939738205,-0.044046554784139436,-0.04237078916889703,-0.041382150533771145,-0.040751505719482606,-0.040254453875717244
Germany,2020-06-03,0.0,8693419,16282.0,78304.22531842627,102358.46413641219,128564.71841662971,157458.57381881273,189651.90066503835,225729.0937707515,266150.90261652257,-0.053110901982227454,-0.04867408146137009,-0.04582586832593294,-0.04400221514150593,-0.042824547713587124,-0.04201065892374378,-0.041354046675870615
Germany,2020-06-04,0.0,8709652,16233.0,74961.1689888197,98119.77130912976,123370.26534719142,151197.49184469663,182178.41308190857,216881.0833517791,255768.81235487032,-0.042693179276238724,-0.04141028163175209,-0.04040341030892336,-0.039763360116043645,-0.03940634160228851,-0.03919747459739664,-0.039008284997669396
Germany,2020-06-05,0.0,8725934,16282.0,72502.87674161477,94777.81704730382,119090.55445599285,145879.85015259712,175688.11144667,209065.1852015814,246473.93111938328,-0.03279420906004782,-0.034059947523695344,-0.03468997070853752,-0.035170171325074384,-0.035626074052585444,-0.036037712599952254,-0.03634094849136926
Germany,2020-06-06,0.0,8741698,15764.0,70141.15755621108,91586.25363784305,115006.12871332739,140803.87155936897,169491.09751583624,201599.72017918344,237590.53800744496,-0.03257414452422858,-0.033674160356192306,-0.034296806840166116,-0.03479561151124322,-0.03527281316763908,-0.03570879108924674,-0.036041917583712
Germany,2020-06-07,0.0,8757308,15610.0,68215.8681671583,88879.00291027444,111448.4405944395,136299.0327651734,163914.7103263567,194809.75127038526,229441.48420670046,-0.027448782656742554,-0.02955957493658179,-0.03093476981349441,-0.03199371398176454,-0.03290076748106796,-0.03368044808178905,-0.0342987303664809
Germany,2020-06-08,0.0,8774010,16702.0,67863.90112536872,87805.20232821956,109575.70049536625,133529.74237014866,160127.3715355621,189866.22335145355,223199.33578603042,-0.005159606573167275,-0.012081600230584466,-0.016803645605846906,-0.02031775529761759,-0.02310554545869592,-0.02537618310528189,-0.027205840488054855
Germany,2020-06-09,0.0,8791489,17479.0,68376.92584402654,87723.16186257565,108792.08374613855,131933.06488869886,157590.45009361685,186248.97631240313,218358.4022074274,0.007559611371442898,-0.0009343462968998129,-0.007151373394695626,-0.01195746695162303,-0.015843146725117108,-0.019051556275782033,-0.02168883505658714
Germany,2020-06-10,0.0,8809115,17626.0,68908.6943830199,87804.52949006052,108286.0697884488,130711.48419031332,155517.64383191476,183180.645611025,214148.56198668465,0.00777701735533376,0.0009275500991670071,-0.0046512020017054345,-0.009259094370437704,-0.013153121020155312,-0.01647434934746439,-0.019279497276883606
Germany,2020-06-11,0.0,8825194,16079.0,67760.52078726492,86322.62359204842,106317.39149037401,128117.41502026857,152156.9383529254,178906.24054313332,208812.7057880162,-0.016662245686632993,-0.016877328614121834,-0.018180346760399257,-0.019845763255720072,-0.021609801924607597,-0.023334370580657016,-0.02491660998872469
Germany,2020-06-12,0.0,8840748,15554.0,66374.39059044869,84612.09887363874,104151.82624197834,125368.92716023022,148691.32105880973,174581.76937167405,203485.4352092146,-0.020456309672825634,-0.019815485758327256,-0.02036887115116759,-0.021452882573407606,-0.02277659718728864,-0.024171717869263865,-0.02551219552803352
Germany,2020-06-13,0.0,8856407,15659.0,65439.79294283652,83348.67909891099,102452.18853498195,123118.08042305447,145763.9059264585,170842.7949970436,198795.89168829314,-0.01408069647492416,-0.014931904438566956,-0.01631884690190244,-0.017953784786711946,-0.019687868205793824,-0.021416751520431765,-0.023046089348359944
Germany,2020-06-14,0.0,8872213,15806.0,64885.844707127384,82484.9432791288,101182.82377915163,121335.78321976098,143349.4176856512,167666.2622195943,194722.30251946382,-0.008465005935960446,-0.010362921513815238,-0.012389825673630228,-0.014476323844306416,-0.01656437665731525,-0.018593308412592213,-0.020491314655619708
Germany,2020-06-15,0.0,8887830,15617.0,64281.38353034554,81604.95462330304,99936.01981595969,119619.09990265228,141047.7404749448,164653.67752852826,190867.07226751745,-0.009315763392002907,-0.010668476219324985,-0.012322288671378634,-0.014148203205640364,-0.016056411305093055,-0.017967745276747604,-0.01979860653897625
Germany,2020-06-16,0.0,8904147,16317.0,64528.037647759156,81600.96369864244,99597.01651329975,118847.65705941625,139733.7729155767,162675.8244698029,188097.3650407657,0.0038371003215444954,-4.8905420988454296e-05,-0.0033922033645550353,-0.006449161077652699,-0.009315764683245686,-0.012012200932364103,-0.01451118411283514
Germany,2020-06-17,0.0,8922928,18781.0,67177.02823581937,84061.77095891396,101778.51376108313,120650.4203366425,141048.05130112963,163381.732862047,188068.62853668912,0.041051776632668124,0.030156595568643363,0.0219032389137086,0.015168690084693903,0.009405588628505601,0.004339356475031364,-0.00015277462324014834
Germany,2020-06-18,0.0,8945083,22155.0,72537.77117686452,89404.41676713117,106970.42813423595,125569.64600283644,145572.04488848842,167383.20698848623,191416.7656830202,0.0798002394840498,0.06355618906516369,0.05101189024375441,0.04077255307083183,0.03207413038057738,0.024491563752833345,0.017802741331087724
Germany,2020-06-19,0.0,8971732,26649.0,81052.3283826484,98172.53341370494,115791.02344519662,134280.1251452884,154024.53927742736,175434.0728786544,198924.0891147182,0.11738101498905085,0.0980725221821177,0.08245825939755824,0.06936771281695897,0.05806399432950027,0.04809840864574877,0.039219779964989376
Germany,2020-06-20,0.0,9000278,28546.0,89335.2462869863,107084.02673096395,125038.51953766386,143643.2501245329,163317.47186774894,184487.39811435947,207577.6802032464,0.10219222654819005,0.09077379392569451,0.07986367006112549,0.0697283009612466,0.060334104123390686,0.0516052844647068,0.043501976693922195
Germany,2020-06-21,0.0,9029174,28896.0,95897.43471523972,114563.22138477117,133094.76628138655,152018.78582102823,171798.78788428032,192884.7983238751,215715.91218292175,0.07345576019539513,0.0698441670726282,0.06443011940249344,0.05830789604965125,0.05193146770848478,0.045517473254787166,0.03920571793512173
Germany,2020-06-22,0.0,9059316,30142.0,102065.07603642979,121792.57710781693,141054.3052344888,160443.8164180242,180465.93939874528,201595.15406566675,224286.3209646296,0.06431497713681722,0.06310363514277673,0.059803545815425574,0.05542098334422141,0.0504494334401413,0.04515833190320162,0.03973007227413228
Germany,2020-06-23,0.0,9089724,30408.0,106956.80702732234,127842.06168625355,147953.25436207402,167931.27121544932,188315.69697390212,209603.69250281487,232265.68886816665,0.047927569163290995,0.049670388147557754,0.048909879894246444,0.046667144702648766,0.04349716961167149,0.03972584794642153,0.03557670333713947
Germany,2020-06-24,0.0,9117717,27993.0,108210.60527049175,130266.64934900285,151287.37863506167,171934.08961324228,192769.23485216434,214307.39333583543,237032.11998135,0.011722472631864544,0.018965492505116588,0.02253498435950796,0.023836051313263162,0.023649318404293407,0.02244092542862708,0.020521460300099603
Germany,2020-06-25,0.0,9144359,26642.0,107799.95395286882,130855.31947920228,152714.81552921806,174014.07681135053,195315.0804956438,217137.46074296482,239970.907983215,-0.0037949267227221917,0.004518962705660101,0.009435267548654425,0.01209758461970556,0.013206700983338315,0.01320564523266099,0.012398269070437395
Germany,2020-06-26,0.0,9168103,23744.0,104593.96546465161,128428.25558336184,151006.34627434838,172898.9229811576,194644.69543368832,216755.07621596873,239717.8171848935,-0.0297401656555335,-0.018547689964000247,-0.011187318328933271,-0.006408411610296705,-0.003432326168846145,-0.0017610251390418608,-0.0010546728370057767
Germany,2020-06-27,0.0,9190174,22071.0,100516.47409848872,124813.60446668947,147909.62189529033,170270.07684099226,192385.10850447728,214742.17885863886,237817.03546640417,-0.038984002069803125,-0.02814529482046979,-0.02050724658572911,-0.015204525828375726,-0.01160877733747867,-0.009286506191551802,-0.007929246731890882
Germany,2020-06-28,0.0,9212112,21938.0,97325.35557386655,121788.88357335159,145196.01824607528,167883.78014942195,190274.96994141763,212819.93676323452,235973.33191976376,-0.03174721908266931,-0.024233903878203678,-0.01834636323481431,-0.014014774268286567,-0.010968305080694685,-0.008951395136349571,-0.007752613445140888
Germany,2020-06-29,0.0,9233896,21784.0,94778.01668039992,119215.10685868128,142780.6818717294,165684.38298521884,188274.59869874042,210957.27712287512,234159.9987277874,-0.026173435262029865,-0.021133100486303125,-0.016635004206881243,-0.013100712661137215,-0.010513055097541635,-0.00875227983190141,-0.007684483569494804
Germany,2020-06-30,0.0,9255057,21161.0,92244.51251029994,116533.08548694503,140144.90155977453,163176.18541590188,185901.27386139787,208678.57966477788,231904.99885500866,-0.02673092620879769,-0.022497328085404056,-0.0184603426556178,-0.015138406674941152,-0.012605656066966953,-0.010801701127238106,-0.009630166915913785
Germany,2020-07-01,0.0,9276036,20979.0,90162.38438272497,114205.46838955603,137766.4179664788,160844.30178505878,183642.61462872312,206471.07081313588,229693.49896950778,-0.022571837293220987,-0.019973873408249854,-0.016971602725635138,-0.014290587961102386,-0.012149778136317346,-0.010578511964132287,-0.009536232062352212
Germany,2020-07-02,0.0,9296350,20314.0,87935.78828704372,111678.37471164484,135119.348305399,158180.54438719325,181001.28780013273,203843.84072278746,227038.14907255702,-0.024695399427655973,-0.022127606615921835,-0.019214186593164317,-0.016561092735664307,-0.014382973330729687,-0.01272444648057336,-0.0115604051001168
Germany,2020-07-03,0.0,9315649,19299.0,85250.8412152828,108641.69976931588,131898.45692116584,154882.32376045137,177675.12682511614,200493.52508692216,223633.33416530132,-0.030533041484732015,-0.027191253008200578,-0.02383738098672039,-0.020850987961379852,-0.018376449225540603,-0.016435697168900365,-0.01499666431022384
Germany,2020-07-04,0.0,9334710,19061.0,82999.1309114621,105974.35981545271,128976.3807676382,151817.27750895833,174526.73597197662,197277.4667439308,220331.00074877118,-0.026412763460415434,-0.02455171411646595,-0.02215398285723791,-0.019789516176381694,-0.017719930242337423,-0.01604070925281542,-0.014766731573608638
Germany,2020-07-05,0.0,9353358,18648.0,80897.34818359656,103427.48785236217,126128.31730636516,148777.09500767858,171358.89397547956,194005.74821682737,216945.90067389407,-0.025322948623493047,-0.024032907276116067,-0.022082054437580045,-0.0200252734811448,-0.018151041322435058,-0.016584349855577663,-0.015363703080243929
Germany,2020-07-06,0.0,9371376,18018.0,78691.01113769742,100759.99028188974,123124.93108863763,145541.22429229593,167957.03222854462,190467.5539705132,213269.31060650467,-0.02727329257928035,-0.02579099256747064,-0.023812148468074112,-0.021749790955493786,-0.019852262511811825,-0.01823757429269446,-0.016947036362378265
Germany,2020-07-07,0.0,9388939,17563.0,76581.25835327306,98170.9922255118,120167.10924053137,142312.62082196795,164525.40319997654,186867.49241823395,209505.3795458542,-0.02681059442396294,-0.025694703315620293,-0.02402293200860295,-0.02218342937561013,-0.02043158885957541,-0.01890118016025233,-0.017648723343956285
Germany,2020-07-08,0.0,9406292,17353.0,74788.9437649548,95889.79378040944,117492.25770044282,139335.2464188297,161312.72779997948,183457.43770509682,205907.84159126878,-0.023404089027242447,-0.023236990819672565,-0.022259431528260043,-0.02092136583488924,-0.019526926161622216,-0.018248517540466525,-0.01717157794412638
Germany,2020-07-09,0.0,9423309,17017.0,73108.7078237161,93728.83502432755,114927.21475036902,136447.21121613972,158165.63682498204,180090.27796008604,202334.0574321419,-0.022466368110763968,-0.02253585778931333,-0.021831591291858632,-0.02072724078736532,-0.019509253968476026,-0.018353901521416693,-0.01735623146504983
Germany,2020-07-10,0.0,9440284,16975.0,71806.53086778708,91958.06801946204,112747.67895864086,133929.7524709769,155369.9322218593,177055.247075632,199075.65168892773,-0.017811516503190128,-0.018892446539060304,-0.01896448805848372,-0.018450056419072047,-0.017675802780197647,-0.01685283025176232,-0.01610408936867669
Germany,2020-07-11,0.0,9457161,16877.0,70731.89815084031,90443.45441556963,110833.39913220072,131673.9306894088,152825.69069412688,174259.44184500622,196045.08652003497,-0.01496566821930756,-0.016470698401056527,-0.016978441100701902,-0.016843320770393855,-0.016375379015415747,-0.015790581057626096,-0.015223183464084689
Germany,2020-07-12,0.0,9473954,16793.0,69841.92361313023,89147.7635324557,109154.1659435006,129656.3691623504,150515.47935736104,171690.28164000553,193233.57786803148,-0.012582364689438297,-0.014325977390917566,-0.015150967143912508,-0.015322406770231556,-0.015116642537475022,-0.014743305601115253,-0.014341132960331349
Germany,2020-07-13,0.0,9490740,16786.0,69167.44270984767,88104.21082596456,107747.80495291717,127920.03071058607,148487.0444376909,169399.5836800049,190696.22008122833,-0.009657249806271917,-0.011705876458821374,-0.012884171469107142,-0.013391848491377645,-0.013476586782507183,-0.013342036241769883,-0.013131039723003224
Germany,2020-07-14,0.0,9508058,17318.0,69193.58203238575,87801.36866077165,107107.8374607643,126963.74060907378,147244.16388297954,167895.4077155599,188944.5980731055,0.00037791367605888304,-0.0034373177212962958,-0.005939494474458296,-0.007475686928780201,-0.008370296273442879,-0.008879454906373208,-0.009185404972246958
Germany,2020-07-15,0.0,9525971,17913.0,69808.18652428931,88154.09492861733,107169.53121730359,126739.0633792061,146751.64339760708,167153.36241383103,187963.13826579496,0.008882391601231276,0.004017320837087057,0.000575996659085698,-0.0017696172843510993,-0.0033449236450816544,-0.004419687898706615,-0.005194431686958323
Germany,2020-07-16,0.0,9544773,18802.0,71158.13989321698,89325.27594289386,108109.94268108634,127435.48289646237,147209.6879729062,167382.76659007202,187968.82443921547,0.019338038074631303,0.01328561101131931,0.008774989057999116,0.005494908189218384,0.0031212227999253273,0.0013724173592932765,3.0251534811398528e-05
Germany,2020-07-17,0.0,9564198,19425.0,72793.60491991273,90885.22075431509,109516.61890090529,128655.41391125348,148233.4769762929,168209.68141339734,188596.94199529392,0.022983526960513645,0.01746364391214983,0.01301153423019108,0.009572930451264172,0.006954630618978941,0.004940262609892665,0.0033416049600372144
Germany,2020-07-18,0.0,9584708,20510.0,75105.20368993454,93218.17660345207,111773.84908408775,130786.0690667887,150214.2923542563,170029.71681190873,190247.24779576453,0.03175551990542336,0.025669254360326965,0.020610846151348783,0.016560944392164823,0.013362807230651308,0.010820039507942525,0.008750437748411555
Germany,2020-07-19,0.0,9605554,20846.0,77174.9027674509,95420.54128276165,113990.8742367398,132948.3449143903,152283.50580997425,171983.52605502997,192068.5230161881,0.027557332592571537,0.02362591459687513,0.019834918192574547,0.016532921763229957,0.013775077080135922,0.011490986868387232,0.009573201407774068
Germany,2020-07-20,0.0,9627296,21742.0,79623.17707558817,98078.43302620933,116734.39519728317,135697.72421233455,154990.06758372748,174616.24538224886,194603.67071456928,0.031723710951921724,0.02785450289546665,0.024067899986849328,0.020680056601792618,0.0177731774650014,0.015307973894990834,0.013199183596406039
Germany,2020-07-21,0.0,9649388,22092.0,81809.38280669114,100554.74642096747,119370.66266440264,138404.33503914392,157708.30913576155,177306.44033977675,197235.30364311236,0.02745690151282898,0.02524829688190877,0.022583467903047216,0.019945882235830048,0.017538166118713727,0.015406326894950917,0.013523038485758976
Germany,2020-07-22,0.0,9672586,23198.0,84555.03710501836,103641.79713677398,122673.55222033554,141830.2871764091,161192.77049379135,180803.72474646822,200709.77327880112,0.03356160631128313,0.030700198903418574,0.027669190085830353,0.02475321409763831,0.022094342252000354,0.019724519876376467,0.01761586070805876
Germany,2020-07-23,0.0,9696771,24185.0,87601.27782876376,107098.43770941919,126412.96018361294,145753.81757977925,165228.67418206742,184899.42199686062,204823.79595092102,0.0360267209150642,0.03335180079986011,0.030482592992505886,0.027663558196776794,0.025037746270584194,0.02265272607705171,0.020497370929741576
Germany,2020-07-24,0.0,9722902,26131.0,91831.95837157282,111809.75016753536,131475.13348634413,151062.8436398108,170706.089909309,190486.0417749872,210472.41635582893,0.048294735506927866,0.04399048724593868,0.04004473350974824,0.03642461067701097,0.03315051551648929,0.03021437123919979,0.027577950006655527
Germany,2020-07-25,0.0,9749775,26873.0,95746.96877867961,116320.8001340283,136435.61123862013,156355.43740555213,176240.82867064537,196193.92602221086,216298.17472024605,0.042632330580012034,0.0403457655502637,0.03772939886606941,0.03503570857146587,0.03242262044826183,0.029964842536683634,0.027679438784833366
Germany,2020-07-26,0.0,9776886,27111.0,98921.22658400971,120167.64010722264,140807.34269885012,161129.94634761612,181321.7250868147,201505.60090863187,221779.35724822147,0.03315256708196612,0.03307095522694059,0.032042451531103744,0.03053625138523297,0.02882928124256834,0.027073594958386682,0.0253408635327812
Germany,2020-07-27,0.0,9804480,27594.0,101784.91993800728,123728.11208577812,144933.45224904176,165705.38258367096,186250.50945096285,206710.08969656166,227195.42152339933,0.028949230138847426,0.02962920779153655,0.029303227169170443,0.028395939673336423,0.02718253624483391,0.025828010558821335,0.024420957578644487
Germany,2020-07-28,0.0,9833677,29197.0,105535.68995350547,128179.4896686225,149974.87687420147,171230.18507171798,192166.1957695925,212939.30195249923,233672.8793710594,0.03684995790911483,0.03597709128349358,0.034784409995954224,0.03334111663667505,0.03176198731519264,0.030135017913647477,0.02851051224636114
Germany,2020-07-29,0.0,9864330,30653.0,109804.7674651291,133196.591734898,155632.06406183456,177421.73006147257,198798.42129839346,219932.37951333265,240958.59143395346,0.040451505206479554,0.03914122360173233,0.03772089903016451,0.036159191133043,0.03451296676941551,0.03284070858085841,0.031179108514877152
Germany,2020-07-30,0.0,9896068,31738.0,114091.57559884683,138295.2733879184,161431.38671819546,183813.76862411934,205686.61863609427,227233.44845629568,248600.7322905581,0.03904027332036475,0.03827937026473127,0.03726303246904661,0.03602737139600709,0.03464915512262401,0.03319688060084136,0.03171557739911246
Germany,2020-07-31,0.0,9928625,32557.0,118125.68169913512,143193.21871033474,167083.15559849623,190111.65882067374,212532.79130658248,234542.28751670726,256297.65906150232,0.03535849232613342,0.03541657789473107,0.03501034709047546,0.03426234195455158,0.033284482558394446,0.032164450744659234,0.030960997982693916
Germany,2020-08-01,0.0,9961322,32697.0,121291.26127435135,147251.5749682678,171932.96299874687,195649.85041772036,218663.19239325967,241179.03334818422,263364.8931553521,0.02679840259698074,0.028341818798994334,0.029026309581468457,0.02913125702759034,0.02884449523760302,0.028296585241602612,0.027574321668517143
Germany,2020-08-02,0.0,9994663,33341.0,124309.44595576351,151142.25997461425,176618.4691656224,201040.87178661747,224671.29334410222,247722.36297616374,270369.4038398169,0.024883776866539975,0.026422026434588908,0.027251936366092133,0.02755443644545119,0.02747650798053458,0.027130590653512865,0.026596220174011753
Germany,2020-08-03,0.0,10029915,35252.0,128484.08446682263,156165.80797969142,182434.05763801868,207572.74724567213,231839.38167608943,255449.6559788122,278584.46345583524,0.033582633073151236,0.03323721642061539,0.03292740844074893,0.0324902861841323,0.03190478064773816,0.0311933606228032,0.030384575692911753
